Date,Year,Month,WaterYear,TWtrTriquet_north_sgrassQ_level,TWtrTriquet_north_sgrassQ_flags,TWtrTriquet_north_sgrassUNESCO_Q_level,TWtrTriquet_north_sgrass,TWtrTriquet_north_sgrassMed,TWtrTriquet_north_sgrassAvg,TWtrTriquet_north_sgrassMin,TWtrTriquet_north_sgrassMax
2019-05-19,2019,May,2018-2019,1,,2,10.553,10.4305,10.4106875,9.768,10.748
2019-05-20,2019,May,2018-2019,1,,2,10.748,10.6995,10.6603559027778,10.455,10.846
2019-05-21,2019,May,2018-2019,1,,2,11.139,10.748,10.8282239583333,10.455,11.431
2019-05-22,2019,May,2018-2019,1,,2,11.041,10.944,10.8542326388889,10.455,11.236
2019-05-23,2019,May,2018-2019,1,,2,11.431,10.83375,10.89346875,10.651,11.431
2019-05-24,2019,May,2018-2019,1,,2,11.139,11.0415,10.9410972222222,10.161,11.431
2019-05-25,2019,May,2018-2019,1,,2,10.259,10.58975,10.7073333333333,10.063,11.528
2019-05-26,2019,May,2018-2019,1,,2,11.528,10.51625,10.516484375,10.063,11.625
2019-05-27,2019,May,2018-2019,1,,2,11.139,10.735875,10.6578072916667,10.161,11.528
2019-05-28,2019,May,2018-2019,1,,2,10.944,11.236,11.2354774305556,10.651,12.013
2019-05-29,2019,May,2018-2019,1,,2,11.139,11.23625,11.1923072916667,10.651,11.916
2019-05-30,2019,May,2018-2019,1,,2,11.334,11.273,11.3499045138889,10.944,11.916
2019-05-31,2019,May,2018-2019,1,,2,11.139,11.370375,11.4528454861111,10.455,12.207
2019-06-01,2019,Jun,2018-2019,1,,2,10.651,11.588625,11.5571805555556,10.455,12.594
2019-06-02,2019,Jun,2018-2019,1,,2,10.944,11.139,11.1620885416667,10.553,12.11
2019-06-03,2019,Jun,2018-2019,1,,2,10.846,10.846,10.8514548611111,10.357,11.139
2019-06-04,2019,Jun,2018-2019,1,,2,11.139,10.8705,10.9899010416667,10.748,11.431
2019-06-05,2019,Jun,2018-2019,1,,2,11.139,11.139,11.1306736111111,11.041,11.334
2019-06-06,2019,Jun,2018-2019,1,,2,11.236,11.139,11.1115190972222,10.944,11.236
2019-06-07,2019,Jun,2018-2019,1,,2,11.625,11.40675,11.391484375,11.139,11.625
2019-06-08,2019,Jun,2018-2019,1,,2,12.013,11.528,11.6033958333333,11.236,12.013
2019-06-09,2019,Jun,2018-2019,1,,2,11.819,11.79475,11.7694895833333,11.431,12.11
2019-06-10,2019,Jun,2018-2019,1,,2,11.819,11.6735,11.6640694444444,11.528,11.819
2019-06-11,2019,Jun,2018-2019,1,,2,12.11,11.8675,11.9215572916667,11.722,12.304
2019-06-12,2019,Jun,2018-2019,1,,2,12.207,12.073625,12.0814288194444,11.722,12.69
2019-06-13,2019,Jun,2018-2019,1,,2,12.11,12.267625,12.2723767361111,11.916,12.69
2019-06-14,2019,Jun,2018-2019,1,,2,12.013,12.304,12.2848003472222,11.722,13.076
2019-06-15,2019,Jun,2018-2019,1,,2,12.883,12.401,12.4318993055556,11.916,12.883
2019-06-16,2019,Jun,2018-2019,1,,2,13.076,12.642,12.6650607638889,12.11,13.076
2019-06-17,2019,Jun,2018-2019,1,,2,12.594,12.594,12.5791354166667,12.207,13.173
2019-06-18,2019,Jun,2018-2019,1,,2,12.594,12.594,12.5870625,12.401,12.883
2019-06-19,2019,Jun,2018-2019,1,,2,12.207,12.594,12.5795190972222,12.11,13.269
2019-06-20,2019,Jun,2018-2019,1,,2,12.11,12.279625,12.2816822916667,11.236,13.461
2019-06-21,2019,Jun,2018-2019,1,,2,11.916,11.916,11.9626423611111,11.334,12.69
2019-06-22,2019,Jun,2018-2019,1,,2,12.013,12.13425,12.1347552083333,11.722,12.401
2019-06-23,2019,Jun,2018-2019,1,,2,12.304,12.122125,12.123640625,11.819,12.304
2019-06-24,2019,Jun,2018-2019,1,,2,12.69,12.304,12.3775243055556,12.11,12.883
2019-06-25,2019,Jun,2018-2019,1,,2,13.269,12.497,12.644265625,12.207,13.365
2019-06-26,2019,Jun,2018-2019,1,,2,13.365,12.859,12.9350555555556,12.207,13.654
2019-06-27,2019,Jun,2018-2019,1,,2,13.654,13.293,13.1998940972222,12.497,13.654
2019-06-28,2019,Jun,2018-2019,1,,2,13.75,13.618,13.5820069444444,12.883,14.038
2019-06-29,2019,Jun,2018-2019,1,,2,13.076,13.918,13.89940625,12.883,14.9
2019-06-30,2019,Jun,2018-2019,1,,2,12.787,13.906,13.8433142361111,12.787,14.9
2019-07-01,2019,Jul,2018-2019,1,,2,13.365,13.93,13.9044895833333,12.69,14.804
2019-07-02,2019,Jul,2018-2019,1,,2,12.98,13.85775,13.773578125,12.69,14.421
2019-07-03,2019,Jul,2018-2019,1,,2,13.942,13.942,13.8430868055556,12.304,14.613
2019-07-04,2019,Jul,2018-2019,1,,2,14.134,13.99,13.9393263888889,12.883,14.709
2019-07-05,2019,Jul,2018-2019,1,,2,14.804,14.18175,14.0154826388889,12.69,14.804
2019-07-06,2019,Jul,2018-2019,1,,2,14.9,14.529,14.4806666666667,13.173,14.996
2019-07-07,2019,Jul,2018-2019,1,,2,14.517,14.517,14.3996440972222,12.98,14.996
2019-07-08,2019,Jul,2018-2019,1,,2,14.517,14.421,14.3467291666667,13.846,14.804
2019-07-09,2019,Jul,2018-2019,1,,2,14.421,14.098,14.0849027777778,12.883,14.996
2019-07-10,2019,Jul,2018-2019,1,,2,14.613,14.34925,14.2916319444444,13.365,15.091
2019-07-11,2019,Jul,2018-2019,1,,2,14.9,14.804,14.7119670138889,13.654,15.282
2019-07-12,2019,Jul,2018-2019,1,,2,14.421,14.876,14.7217899305556,13.75,15.664
2019-07-13,2019,Jul,2018-2019,1,,2,15.091,14.685,14.5393784722222,13.365,15.569
2019-07-14,2019,Jul,2018-2019,1,,2,13.75,14.636875,14.6285017361111,13.558,15.951
2019-07-15,2019,Jul,2018-2019,1,,2,14.421,14.995625,15.0216961805556,13.654,16.808
2019-07-16,2019,Jul,2018-2019,1,,2,16.427,15.556875,15.47309375,13.942,16.523
2019-07-17,2019,Jul,2018-2019,1,,2,15.664,15.90325,15.8922482638889,14.613,16.427
2019-07-18,2019,Jul,2018-2019,1,,2,14.996,15.747875,15.5189652777778,14.709,15.951
2019-07-19,2019,Jul,2018-2019,1,,2,15.569,15.294125,15.3959288194444,14.804,16.427
2019-07-20,2019,Jul,2018-2019,1,,2,15.855,15.557,15.5622465277778,14.613,16.618
2019-07-21,2019,Jul,2018-2019,1,,2,14.134,15.258375,15.1961614583333,13.75,15.951
2019-07-22,2019,Jul,2018-2019,1,,2,15.282,15.28225,15.0275,13.461,15.951
2019-07-23,2019,Jul,2018-2019,1,,2,15.76,15.378,15.47309375,14.804,16.332
2019-07-24,2019,Jul,2018-2019,1,,2,16.141,15.951,15.905359375,14.996,16.618
2019-07-25,2019,Jul,2018-2019,1,,2,14.996,15.616375,15.4870017361111,14.517,16.237
2019-07-26,2019,Jul,2018-2019,1,,2,15.569,15.44925,15.4039635416667,14.996,15.76
2019-07-27,2019,Jul,2018-2019,1,,2,15.76,15.461125,15.4350850694444,15.187,15.855
2019-07-28,2019,Jul,2018-2019,1,,2,15.187,15.378,15.4219253472222,14.9,16.237
2019-07-29,2019,Jul,2018-2019,1,,2,15.76,15.569,15.5160052083333,14.9,16.332
2019-07-30,2019,Jul,2018-2019,1,,2,15.473,15.664,15.6011302083333,14.996,15.951
2019-07-31,2019,Jul,2018-2019,1,,2,14.9,15.521125,15.3289322916667,14.421,15.76
2019-08-01,2019,Aug,2018-2019,1,,2,14.421,15.187,15.0898454861111,14.421,15.76
2019-08-02,2019,Aug,2018-2019,1,,2,14.709,15.306,15.1960208333333,14.23,15.855
2019-08-03,2019,Aug,2018-2019,1,,2,14.613,14.959875,14.9497916666667,14.23,15.76
2019-08-04,2019,Aug,2018-2019,1,,2,14.709,14.839875,14.7965972222222,14.038,15.76
2019-08-05,2019,Aug,2018-2019,1,,2,14.9,14.78025,14.6095920138889,13.75,15.473
2019-08-06,2019,Aug,2018-2019,1,,2,14.996,14.613,14.5081180555556,13.654,14.996
2019-08-07,2019,Aug,2018-2019,1,,2,14.517,14.397,14.3654635416667,13.558,14.948
2019-08-08,2019,Aug,2018-2019,1,,2,14.517,14.325125,14.2294722222222,13.654,14.804
2019-08-09,2019,Aug,2018-2019,1,,2,14.613,14.361125,14.3059583333333,13.75,14.709
2019-08-10,2019,Aug,2018-2019,1,"MV:8 of 24 missing:2 of 24 flagged",3,14.996,14.457,14.3570192110656,13.558,14.996
2019-08-11,2019,Aug,2018-2019,1,,2,14.9,14.656875,14.5477708333333,13.75,15.187
2019-08-12,2019,Aug,2018-2019,1,,2,14.517,14.88,14.9854895833333,14.421,15.664
2019-08-13,2019,Aug,2018-2019,1,,2,14.517,14.9360416666667,14.9654791666667,14.325,15.76
2019-08-14,2019,Aug,2018-2019,1,,2,14.709,15.095,15.1548541666667,14.533,15.951
2019-08-15,2019,Aug,2018-2019,1,,2,14.613,15.4690833333333,15.2711041666667,14.23,16.046
2019-08-16,2019,Aug,2018-2019,1,"MV:20 of 24 missing:1 of 24 flagged",3,,14.3970416666667,14.5109403314852,14.038,14.9000135911288
2019-08-17,2019,Aug,2018-2019,1,,9,,,,,
2019-08-18,2019,Aug,2018-2019,1,,9,,,,,
2019-08-19,2019,Aug,2018-2019,1,,9,,,,,
2019-08-20,2019,Aug,2018-2019,1,,9,,,,,
2019-08-21,2019,Aug,2018-2019,1,,9,,,,,
2019-08-22,2019,Aug,2018-2019,1,,9,,,,,
2019-08-23,2019,Aug,2018-2019,1,,9,,,,,
2019-08-24,2019,Aug,2018-2019,1,,9,,,,,
2019-08-25,2019,Aug,2018-2019,1,,9,,,,,
2019-08-26,2019,Aug,2018-2019,1,,9,,,,,
2019-08-27,2019,Aug,2018-2019,1,,9,,,,,
2019-08-28,2019,Aug,2018-2019,1,,9,,,,,
2019-08-29,2019,Aug,2018-2019,1,,9,,,,,
2019-08-30,2019,Aug,2018-2019,1,,9,,,,,
2019-08-31,2019,Aug,2018-2019,1,,9,,,,,
2019-09-01,2019,Sep,2018-2019,1,,9,,,,,
2019-09-02,2019,Sep,2018-2019,1,,9,,,,,
2019-09-03,2019,Sep,2018-2019,1,,9,,,,,
2019-09-04,2019,Sep,2018-2019,1,,9,,,,,
2019-09-05,2019,Sep,2018-2019,1,,9,,,,,
2019-09-06,2019,Sep,2018-2019,1,,9,,,,,
2019-09-07,2019,Sep,2018-2019,1,,9,,,,,
2019-09-08,2019,Sep,2018-2019,1,,9,,,,,
2019-09-09,2019,Sep,2018-2019,1,,9,,,,,
2019-09-10,2019,Sep,2018-2019,1,,9,,,,,
2019-09-11,2019,Sep,2018-2019,1,,9,,,,,
2019-09-12,2019,Sep,2018-2019,1,,9,,,,,
2019-09-13,2019,Sep,2018-2019,1,,9,,,,,
2019-09-14,2019,Sep,2018-2019,1,,9,,,,,
2019-09-15,2019,Sep,2018-2019,1,,9,,,,,
2019-09-16,2019,Sep,2018-2019,1,,9,,,,,
2019-09-17,2019,Sep,2018-2019,1,,9,,,,,
2019-09-18,2019,Sep,2018-2019,1,,9,,,,,
2019-09-19,2019,Sep,2018-2019,1,,9,,,,,
2019-09-20,2019,Sep,2018-2019,1,,9,,,,,
2019-09-21,2019,Sep,2018-2019,1,,9,,,,,
2019-09-22,2019,Sep,2018-2019,1,,9,,,,,
2019-09-23,2019,Sep,2018-2019,1,,9,,,,,
2019-09-24,2019,Sep,2018-2019,1,,9,,,,,
2019-09-25,2019,Sep,2018-2019,1,,9,,,,,
2019-09-26,2019,Sep,2018-2019,1,,9,,,,,
2019-09-27,2019,Sep,2018-2019,1,,9,,,,,
2019-09-28,2019,Sep,2018-2019,1,,9,,,,,
2019-09-29,2019,Sep,2018-2019,1,,9,,,,,
2019-09-30,2019,Sep,2018-2019,1,,9,,,,,
2019-10-01,2019,Oct,2019-2020,1,,9,,,,,
2019-10-02,2019,Oct,2019-2020,1,,9,,,,,
2019-10-03,2019,Oct,2019-2020,1,,9,,,,,
2019-10-04,2019,Oct,2019-2020,1,,9,,,,,
2019-10-05,2019,Oct,2019-2020,1,,9,,,,,
2019-10-06,2019,Oct,2019-2020,1,,9,,,,,
2019-10-07,2019,Oct,2019-2020,1,,9,,,,,
2019-10-08,2019,Oct,2019-2020,1,,9,,,,,
2019-10-09,2019,Oct,2019-2020,1,,9,,,,,
2019-10-10,2019,Oct,2019-2020,1,,9,,,,,
2019-10-11,2019,Oct,2019-2020,1,,9,,,,,
2019-10-12,2019,Oct,2019-2020,1,,9,,,,,
2019-10-13,2019,Oct,2019-2020,1,,9,,,,,
2019-10-14,2019,Oct,2019-2020,1,,9,,,,,
2019-10-15,2019,Oct,2019-2020,1,,9,,,,,
2019-10-16,2019,Oct,2019-2020,1,,9,,,,,
2019-10-17,2019,Oct,2019-2020,1,,9,,,,,
2019-10-18,2019,Oct,2019-2020,1,,9,,,,,
2019-10-19,2019,Oct,2019-2020,1,,9,,,,,
2019-10-20,2019,Oct,2019-2020,1,,9,,,,,
2019-10-21,2019,Oct,2019-2020,1,,9,,,,,
2019-10-22,2019,Oct,2019-2020,1,,9,,,,,
2019-10-23,2019,Oct,2019-2020,1,,9,,,,,
2019-10-24,2019,Oct,2019-2020,1,,9,,,,,
2019-10-25,2019,Oct,2019-2020,1,,9,,,,,
2019-10-26,2019,Oct,2019-2020,1,,9,,,,,
2019-10-27,2019,Oct,2019-2020,1,,9,,,,,
2019-10-28,2019,Oct,2019-2020,1,,9,,,,,
2019-10-29,2019,Oct,2019-2020,1,,9,,,,,
2019-10-30,2019,Oct,2019-2020,1,,9,,,,,
2019-10-31,2019,Oct,2019-2020,1,,9,,,,,
2019-11-01,2019,Nov,2019-2020,1,,9,,,,,
2019-11-02,2019,Nov,2019-2020,1,,9,,,,,
2019-11-03,2019,Nov,2019-2020,1,,9,,,,,
2019-11-04,2019,Nov,2019-2020,1,,9,,,,,
2019-11-05,2019,Nov,2019-2020,1,,9,,,,,
2019-11-06,2019,Nov,2019-2020,1,,9,,,,,
2019-11-07,2019,Nov,2019-2020,1,,9,,,,,
2019-11-08,2019,Nov,2019-2020,1,,9,,,,,
2019-11-09,2019,Nov,2019-2020,1,,9,,,,,
2019-11-10,2019,Nov,2019-2020,1,,9,,,,,
2019-11-11,2019,Nov,2019-2020,1,,9,,,,,
2019-11-12,2019,Nov,2019-2020,1,,9,,,,,
2019-11-13,2019,Nov,2019-2020,1,,9,,,,,
2019-11-14,2019,Nov,2019-2020,1,,9,,,,,
2019-11-15,2019,Nov,2019-2020,1,,9,,,,,
2019-11-16,2019,Nov,2019-2020,1,,9,,,,,
2019-11-17,2019,Nov,2019-2020,1,,9,,,,,
2019-11-18,2019,Nov,2019-2020,1,,9,,,,,
2019-11-19,2019,Nov,2019-2020,1,,9,,,,,
2019-11-20,2019,Nov,2019-2020,1,,9,,,,,
2019-11-21,2019,Nov,2019-2020,1,,9,,,,,
2019-11-22,2019,Nov,2019-2020,1,,9,,,,,
2019-11-23,2019,Nov,2019-2020,1,,9,,,,,
2019-11-24,2019,Nov,2019-2020,1,,9,,,,,
2019-11-25,2019,Nov,2019-2020,1,,9,,,,,
2019-11-26,2019,Nov,2019-2020,1,,9,,,,,
2019-11-27,2019,Nov,2019-2020,1,,9,,,,,
2019-11-28,2019,Nov,2019-2020,1,,9,,,,,
2019-11-29,2019,Nov,2019-2020,1,,9,,,,,
2019-11-30,2019,Nov,2019-2020,1,,9,,,,,
2019-12-01,2019,Dec,2019-2020,1,,9,,,,,
2019-12-02,2019,Dec,2019-2020,1,,9,,,,,
2019-12-03,2019,Dec,2019-2020,1,,9,,,,,
2019-12-04,2019,Dec,2019-2020,1,,9,,,,,
2019-12-05,2019,Dec,2019-2020,1,,9,,,,,
2019-12-06,2019,Dec,2019-2020,1,,9,,,,,
2019-12-07,2019,Dec,2019-2020,1,,9,,,,,
2019-12-08,2019,Dec,2019-2020,1,,9,,,,,
2019-12-09,2019,Dec,2019-2020,1,,9,,,,,
2019-12-10,2019,Dec,2019-2020,1,,9,,,,,
2019-12-11,2019,Dec,2019-2020,1,,9,,,,,
2019-12-12,2019,Dec,2019-2020,1,,9,,,,,
2019-12-13,2019,Dec,2019-2020,1,,9,,,,,
2019-12-14,2019,Dec,2019-2020,1,,9,,,,,
2019-12-15,2019,Dec,2019-2020,1,,9,,,,,
2019-12-16,2019,Dec,2019-2020,1,,9,,,,,
2019-12-17,2019,Dec,2019-2020,1,,9,,,,,
2019-12-18,2019,Dec,2019-2020,1,,9,,,,,
2019-12-19,2019,Dec,2019-2020,1,,9,,,,,
2019-12-20,2019,Dec,2019-2020,1,,9,,,,,
2019-12-21,2019,Dec,2019-2020,1,,9,,,,,
2019-12-22,2019,Dec,2019-2020,1,,9,,,,,
2019-12-23,2019,Dec,2019-2020,1,,9,,,,,
2019-12-24,2019,Dec,2019-2020,1,,9,,,,,
2019-12-25,2019,Dec,2019-2020,1,,9,,,,,
2019-12-26,2019,Dec,2019-2020,1,,9,,,,,
2019-12-27,2019,Dec,2019-2020,1,,9,,,,,
2019-12-28,2019,Dec,2019-2020,1,,9,,,,,
2019-12-29,2019,Dec,2019-2020,1,,9,,,,,
2019-12-30,2019,Dec,2019-2020,1,,9,,,,,
2019-12-31,2019,Dec,2019-2020,1,,9,,,,,
2020-01-01,2020,Jan,2019-2020,1,,9,,,,,
2020-01-02,2020,Jan,2019-2020,1,,9,,,,,
2020-01-03,2020,Jan,2019-2020,1,,9,,,,,
2020-01-04,2020,Jan,2019-2020,1,,9,,,,,
2020-01-05,2020,Jan,2019-2020,1,,9,,,,,
2020-01-06,2020,Jan,2019-2020,1,,9,,,,,
2020-01-07,2020,Jan,2019-2020,1,,9,,,,,
2020-01-08,2020,Jan,2019-2020,1,,9,,,,,
2020-01-09,2020,Jan,2019-2020,1,,9,,,,,
2020-01-10,2020,Jan,2019-2020,1,,9,,,,,
2020-01-11,2020,Jan,2019-2020,1,,9,,,,,
2020-01-12,2020,Jan,2019-2020,1,,9,,,,,
2020-01-13,2020,Jan,2019-2020,1,,9,,,,,
2020-01-14,2020,Jan,2019-2020,1,,9,,,,,
2020-01-15,2020,Jan,2019-2020,1,,9,,,,,
2020-01-16,2020,Jan,2019-2020,1,,9,,,,,
2020-01-17,2020,Jan,2019-2020,1,,9,,,,,
2020-01-18,2020,Jan,2019-2020,1,,9,,,,,
2020-01-19,2020,Jan,2019-2020,1,,9,,,,,
2020-01-20,2020,Jan,2019-2020,1,,9,,,,,
2020-01-21,2020,Jan,2019-2020,1,,9,,,,,
2020-01-22,2020,Jan,2019-2020,1,,9,,,,,
2020-01-23,2020,Jan,2019-2020,1,,9,,,,,
2020-01-24,2020,Jan,2019-2020,1,,9,,,,,
2020-01-25,2020,Jan,2019-2020,1,,9,,,,,
2020-01-26,2020,Jan,2019-2020,1,,9,,,,,
2020-01-27,2020,Jan,2019-2020,1,,9,,,,,
2020-01-28,2020,Jan,2019-2020,1,,9,,,,,
2020-01-29,2020,Jan,2019-2020,1,,9,,,,,
2020-01-30,2020,Jan,2019-2020,1,,9,,,,,
2020-01-31,2020,Jan,2019-2020,1,,9,,,,,
2020-02-01,2020,Feb,2019-2020,1,,9,,,,,
2020-02-02,2020,Feb,2019-2020,1,,9,,,,,
2020-02-03,2020,Feb,2019-2020,1,,9,,,,,
2020-02-04,2020,Feb,2019-2020,1,,9,,,,,
2020-02-05,2020,Feb,2019-2020,1,,9,,,,,
2020-02-06,2020,Feb,2019-2020,1,,9,,,,,
2020-02-07,2020,Feb,2019-2020,1,,9,,,,,
2020-02-08,2020,Feb,2019-2020,1,,9,,,,,
2020-02-09,2020,Feb,2019-2020,1,,9,,,,,
2020-02-10,2020,Feb,2019-2020,1,,9,,,,,
2020-02-11,2020,Feb,2019-2020,1,,9,,,,,
2020-02-12,2020,Feb,2019-2020,1,,9,,,,,
2020-02-13,2020,Feb,2019-2020,1,,9,,,,,
2020-02-14,2020,Feb,2019-2020,1,,9,,,,,
2020-02-15,2020,Feb,2019-2020,1,,9,,,,,
2020-02-16,2020,Feb,2019-2020,1,,9,,,,,
2020-02-17,2020,Feb,2019-2020,1,,9,,,,,
2020-02-18,2020,Feb,2019-2020,1,,9,,,,,
2020-02-19,2020,Feb,2019-2020,1,,9,,,,,
2020-02-20,2020,Feb,2019-2020,1,,9,,,,,
2020-02-21,2020,Feb,2019-2020,1,,9,,,,,
2020-02-22,2020,Feb,2019-2020,1,,9,,,,,
2020-02-23,2020,Feb,2019-2020,1,,9,,,,,
2020-02-24,2020,Feb,2019-2020,1,,9,,,,,
2020-02-25,2020,Feb,2019-2020,1,,9,,,,,
2020-02-26,2020,Feb,2019-2020,1,,9,,,,,
2020-02-27,2020,Feb,2019-2020,1,,9,,,,,
2020-02-28,2020,Feb,2019-2020,1,,9,,,,,
2020-02-29,2020,Feb,2019-2020,1,,9,,,,,
2020-03-01,2020,Mar,2019-2020,1,,9,,,,,
2020-03-02,2020,Mar,2019-2020,1,,9,,,,,
2020-03-03,2020,Mar,2019-2020,1,,9,,,,,
2020-03-04,2020,Mar,2019-2020,1,,9,,,,,
2020-03-05,2020,Mar,2019-2020,1,,9,,,,,
2020-03-06,2020,Mar,2019-2020,1,,9,,,,,
2020-03-07,2020,Mar,2019-2020,1,,9,,,,,
2020-03-08,2020,Mar,2019-2020,1,,9,,,,,
2020-03-09,2020,Mar,2019-2020,1,,9,,,,,
2020-03-10,2020,Mar,2019-2020,1,,9,,,,,
2020-03-11,2020,Mar,2019-2020,1,,9,,,,,
2020-03-12,2020,Mar,2019-2020,1,,9,,,,,
2020-03-13,2020,Mar,2019-2020,1,,9,,,,,
2020-03-14,2020,Mar,2019-2020,1,,9,,,,,
2020-03-15,2020,Mar,2019-2020,1,,9,,,,,
2020-03-16,2020,Mar,2019-2020,1,,9,,,,,
2020-03-17,2020,Mar,2019-2020,1,,9,,,,,
2020-03-18,2020,Mar,2019-2020,1,,9,,,,,
2020-03-19,2020,Mar,2019-2020,1,,9,,,,,
2020-03-20,2020,Mar,2019-2020,1,,9,,,,,
2020-03-21,2020,Mar,2019-2020,1,,9,,,,,
2020-03-22,2020,Mar,2019-2020,1,,9,,,,,
2020-03-23,2020,Mar,2019-2020,1,,9,,,,,
2020-03-24,2020,Mar,2019-2020,1,,9,,,,,
2020-03-25,2020,Mar,2019-2020,1,,9,,,,,
2020-03-26,2020,Mar,2019-2020,1,,9,,,,,
2020-03-27,2020,Mar,2019-2020,1,,9,,,,,
2020-03-28,2020,Mar,2019-2020,1,,9,,,,,
2020-03-29,2020,Mar,2019-2020,1,,9,,,,,
2020-03-30,2020,Mar,2019-2020,1,,9,,,,,
2020-03-31,2020,Mar,2019-2020,1,,9,,,,,
2020-04-01,2020,Apr,2019-2020,1,,9,,,,,
2020-04-02,2020,Apr,2019-2020,1,,9,,,,,
2020-04-03,2020,Apr,2019-2020,1,,9,,,,,
2020-04-04,2020,Apr,2019-2020,1,,9,,,,,
2020-04-05,2020,Apr,2019-2020,1,,9,,,,,
2020-04-06,2020,Apr,2019-2020,1,,9,,,,,
2020-04-07,2020,Apr,2019-2020,1,,9,,,,,
2020-04-08,2020,Apr,2019-2020,1,,9,,,,,
2020-04-09,2020,Apr,2019-2020,1,,9,,,,,
2020-04-10,2020,Apr,2019-2020,1,,9,,,,,
2020-04-11,2020,Apr,2019-2020,1,,9,,,,,
2020-04-12,2020,Apr,2019-2020,1,,9,,,,,
2020-04-13,2020,Apr,2019-2020,1,,9,,,,,
2020-04-14,2020,Apr,2019-2020,1,,9,,,,,
2020-04-15,2020,Apr,2019-2020,1,,9,,,,,
2020-04-16,2020,Apr,2019-2020,1,,9,,,,,
2020-04-17,2020,Apr,2019-2020,1,,9,,,,,
2020-04-18,2020,Apr,2019-2020,1,,9,,,,,
2020-04-19,2020,Apr,2019-2020,1,,9,,,,,
2020-04-20,2020,Apr,2019-2020,1,,9,,,,,
2020-04-21,2020,Apr,2019-2020,1,,9,,,,,
2020-04-22,2020,Apr,2019-2020,1,,9,,,,,
2020-04-23,2020,Apr,2019-2020,1,,9,,,,,
2020-04-24,2020,Apr,2019-2020,1,,9,,,,,
2020-04-25,2020,Apr,2019-2020,1,,9,,,,,
2020-04-26,2020,Apr,2019-2020,1,,9,,,,,
2020-04-27,2020,Apr,2019-2020,1,,9,,,,,
2020-04-28,2020,Apr,2019-2020,1,,9,,,,,
2020-04-29,2020,Apr,2019-2020,1,,9,,,,,
2020-04-30,2020,Apr,2019-2020,1,,9,,,,,
2020-05-01,2020,May,2019-2020,1,,9,,,,,
2020-05-02,2020,May,2019-2020,1,,9,,,,,
2020-05-03,2020,May,2019-2020,1,,9,,,,,
2020-05-04,2020,May,2019-2020,1,,9,,,,,
2020-05-05,2020,May,2019-2020,1,,9,,,,,
2020-05-06,2020,May,2019-2020,1,,9,,,,,
2020-05-07,2020,May,2019-2020,1,,9,,,,,
2020-05-08,2020,May,2019-2020,1,,9,,,,,
2020-05-09,2020,May,2019-2020,1,,9,,,,,
2020-05-10,2020,May,2019-2020,1,,9,,,,,
2020-05-11,2020,May,2019-2020,1,,9,,,,,
2020-05-12,2020,May,2019-2020,1,,9,,,,,
2020-05-13,2020,May,2019-2020,1,,9,,,,,
2020-05-14,2020,May,2019-2020,1,,9,,,,,
2020-05-15,2020,May,2019-2020,1,,9,,,,,
2020-05-16,2020,May,2019-2020,1,,9,,,,,
2020-05-17,2020,May,2019-2020,1,,9,,,,,
2020-05-18,2020,May,2019-2020,1,,9,,,,,
2020-05-19,2020,May,2019-2020,1,,9,,,,,
2020-05-20,2020,May,2019-2020,1,,9,,,,,
2020-05-21,2020,May,2019-2020,1,,9,,,,,
2020-05-22,2020,May,2019-2020,1,,9,,,,,
2020-05-23,2020,May,2019-2020,1,,9,,,,,
2020-05-24,2020,May,2019-2020,1,,9,,,,,
2020-05-25,2020,May,2019-2020,1,,9,,,,,
2020-05-26,2020,May,2019-2020,1,,9,,,,,
2020-05-27,2020,May,2019-2020,1,,9,,,,,
2020-05-28,2020,May,2019-2020,1,,9,,,,,
2020-05-29,2020,May,2019-2020,1,,9,,,,,
2020-05-30,2020,May,2019-2020,1,,9,,,,,
2020-05-31,2020,May,2019-2020,1,,9,,,,,
2020-06-01,2020,Jun,2019-2020,1,,9,,,,,
2020-06-02,2020,Jun,2019-2020,1,,9,,,,,
2020-06-03,2020,Jun,2019-2020,1,,9,,,,,
2020-06-04,2020,Jun,2019-2020,1,,9,,,,,
2020-06-05,2020,Jun,2019-2020,1,,9,,,,,
2020-06-06,2020,Jun,2019-2020,1,,9,,,,,
2020-06-07,2020,Jun,2019-2020,1,,9,,,,,
2020-06-08,2020,Jun,2019-2020,1,,9,,,,,
2020-06-09,2020,Jun,2019-2020,1,,9,,,,,
2020-06-10,2020,Jun,2019-2020,1,,9,,,,,
2020-06-11,2020,Jun,2019-2020,1,,9,,,,,
2020-06-12,2020,Jun,2019-2020,1,,9,,,,,
2020-06-13,2020,Jun,2019-2020,1,,9,,,,,
2020-06-14,2020,Jun,2019-2020,1,,9,,,,,
2020-06-15,2020,Jun,2019-2020,1,,9,,,,,
2020-06-16,2020,Jun,2019-2020,1,,9,,,,,
2020-06-17,2020,Jun,2019-2020,1,,9,,,,,
2020-06-18,2020,Jun,2019-2020,1,,9,,,,,
2020-06-19,2020,Jun,2019-2020,1,,9,,,,,
2020-06-20,2020,Jun,2019-2020,1,,9,,,,,
2020-06-21,2020,Jun,2019-2020,1,,9,,,,,
2020-06-22,2020,Jun,2019-2020,1,,9,,,,,
2020-06-23,2020,Jun,2019-2020,1,,9,,,,,
2020-06-24,2020,Jun,2019-2020,1,,9,,,,,
2020-06-25,2020,Jun,2019-2020,1,,9,,,,,
