Date,Year,Month,WaterYear,TWtrChoked_inner_sgrassQ_level,TWtrChoked_inner_sgrassQ_flags,TWtrChoked_inner_sgrassUNESCO_Q_level,TWtrChoked_inner_sgrass,TWtrChoked_inner_sgrassMed,TWtrChoked_inner_sgrassAvg,TWtrChoked_inner_sgrassMin,TWtrChoked_inner_sgrassMax
2020-10-09,2020,Oct,2020-2021,1,,2,12.195,12.098,12.0927916666667,11.977,12.195
2020-10-10,2020,Oct,2020-2021,1,,2,12.243,12.304,12.2800833333333,12.195,12.34
2020-10-11,2020,Oct,2020-2021,1,,2,12.195,12.2320416666667,12.2182708333333,12.147,12.292
2020-10-12,2020,Oct,2020-2021,1,,2,12.098,12.16,12.1692604166667,12.05,12.316
2020-10-13,2020,Oct,2020-2021,1,,2,11.904,12.073,12.0728125,11.88,12.243
2020-10-14,2020,Oct,2020-2021,1,,2,11.783,11.8399166666667,11.8686145833333,11.662,12.098
2020-10-15,2020,Oct,2020-2021,1,,2,11.516,11.614,11.6193854166667,11.419,11.807
2020-10-16,2020,Oct,2020-2021,1,,2,11.613,11.686,11.6656770833333,11.516,11.734
2020-10-17,2020,Oct,2020-2021,1,,2,11.321,11.22925,11.238125,10.883,11.613
2020-10-18,2020,Oct,2020-2021,1,,2,11.321,11.226,11.2285416666667,10.956,11.394
2020-10-19,2020,Oct,2020-2021,1,,2,11.029,11.224,11.2066875,11.005,11.37
2020-10-20,2020,Oct,2020-2021,1,,2,11.127,10.9945416666667,11.0183541666667,10.858,11.175
2020-10-21,2020,Oct,2020-2021,1,,2,11.419,11.1430416666667,11.1904583333333,10.932,11.54
2020-10-22,2020,Oct,2020-2021,1,,2,11.151,11.273,11.2633541666667,11.102,11.4108333333333
2020-10-23,2020,Oct,2020-2021,1,,2,10.394,11.0744583333333,10.9752395833333,10.394,11.321
2020-10-24,2020,Oct,2020-2021,1,,2,10.614,10.9139583333333,10.8477916666667,10.198,11.467
2020-10-25,2020,Oct,2020-2021,1,,2,9.903,10.2110833333333,10.23109375,9.879,10.736
2020-10-26,2020,Oct,2020-2021,1,,2,10.222,10.04575,10.0457395833333,9.879,10.222
2020-10-27,2020,Oct,2020-2021,1,,2,10.492,10.302125,10.3026666666667,10.051,10.614
2020-10-28,2020,Oct,2020-2021,1,,2,10.565,10.541,10.5211145833333,10.394,10.565
2020-10-29,2020,Oct,2020-2021,1,,2,10.541,10.565,10.5618333333333,10.467,10.663
2020-10-30,2020,Oct,2020-2021,1,,2,10.296,10.296,10.3080729166667,10.173,10.5368333333333
2020-10-31,2020,Oct,2020-2021,1,,2,10.173,10.2170416666667,10.2195520833333,10.124,10.296
2020-11-01,2020,Nov,2020-2021,1,,2,10.149,10.1479583333333,10.1235416666667,10.001,10.198
2020-11-02,2020,Nov,2020-2021,1,,2,10.124,10.173,10.17446875,10.124,10.247
2020-11-03,2020,Nov,2020-2021,1,,2,10.149,10.173,10.1648645833333,10.1,10.198
2020-11-04,2020,Nov,2020-2021,1,,2,10.001,10.124,10.1124375,10.001,10.149
2020-11-05,2020,Nov,2020-2021,1,,2,9.903,9.903,9.8985,9.829,10.001
2020-11-06,2020,Nov,2020-2021,1,,2,9.854,9.903,9.91030208333333,9.805,10.051
2020-11-07,2020,Nov,2020-2021,1,,2,9.657,9.903,9.90005208333333,9.657,10.051
2020-11-08,2020,Nov,2020-2021,1,,2,9.706,9.811,9.82628125,9.632,10.001
2020-11-09,2020,Nov,2020-2021,1,,2,9.312,9.36725,9.4123125,9.015,9.879
2020-11-10,2020,Nov,2020-2021,1,,2,9.262,9.209875,9.16689583333333,8.916,9.361
2020-11-11,2020,Nov,2020-2021,1,,2,9.312,9.48395833333333,9.51322916666667,9.27433333333333,9.756
2020-11-12,2020,Nov,2020-2021,1,,2,9.213,9.15308333333333,9.15405208333333,8.866,9.361
2020-11-13,2020,Nov,2020-2021,1,,2,9.287,9.18591666666667,9.22797916666667,9.089,9.534
2020-11-14,2020,Nov,2020-2021,1,,2,9.336,9.239,9.27353125,9.064,9.509
2020-11-15,2020,Nov,2020-2021,1,,2,9.213,9.24691666666667,9.24919791666667,9.188,9.336
2020-11-16,2020,Nov,2020-2021,1,,2,9.361,9.22445833333333,9.26833333333333,9.163,9.46
2020-11-17,2020,Nov,2020-2021,1,,2,9.262,9.21608333333333,9.24361458333333,9.089,9.46
2020-11-18,2020,Nov,2020-2021,1,,2,9.064,9.059875,9.06908333333334,8.916,9.25383333333333
2020-11-19,2020,Nov,2020-2021,1,,2,9.015,9.011875,9.01028125,8.916,9.163
2020-11-20,2020,Nov,2020-2021,1,,2,8.99,8.99,9.00117708333333,8.916,9.114
2020-11-21,2020,Nov,2020-2021,1,,2,9.015,9.015,9.02392708333333,8.941,9.139
2020-11-22,2020,Nov,2020-2021,1,,2,9.04,9.047,9.04086458333333,8.965,9.114
2020-11-23,2020,Nov,2020-2021,1,,2,9.064,9.114,9.11102083333333,8.965,9.188
2020-11-24,2020,Nov,2020-2021,1,,2,8.941,9.064,9.03719791666667,8.916,9.139
2020-11-25,2020,Nov,2020-2021,1,,2,8.817,8.86704166666667,8.88539583333334,8.817,8.99
2020-11-26,2020,Nov,2020-2021,1,,2,8.817,8.90870833333333,8.91329166666667,8.817,9.04
2020-11-27,2020,Nov,2020-2021,1,,2,8.767,8.824,8.81966666666666,8.693,8.891
2020-11-28,2020,Nov,2020-2021,1,,2,8.742,8.792,8.81180208333333,8.693,9.015
2020-11-29,2020,Nov,2020-2021,1,,2,8.717,8.73991666666667,8.74451041666667,8.668,8.817
2020-11-30,2020,Nov,2020-2021,1,,2,8.891,8.69195833333333,8.68402083333333,8.469,8.916
2020-12-01,2020,Dec,2020-2021,1,,2,8.369,8.68675,8.701375,8.369,8.99
2020-12-02,2020,Dec,2020-2021,1,,2,8.27,8.35545833333333,8.33551041666667,8.07,8.494
2020-12-03,2020,Dec,2020-2021,1,,2,8.22,8.27,8.268875,8.195,8.394
2020-12-04,2020,Dec,2020-2021,1,,2,8.568,8.43983333333333,8.41279166666667,8.195,8.643
2020-12-05,2020,Dec,2020-2021,1,,2,8.668,8.55133333333333,8.561,8.469,8.717
2020-12-06,2020,Dec,2020-2021,1,,2,8.668,8.643,8.64295833333333,8.593,8.717
2020-12-07,2020,Dec,2020-2021,1,,2,8.668,8.693,8.684375,8.643,8.717
2020-12-08,2020,Dec,2020-2021,1,,2,8.618,8.643,8.63158333333333,8.519,8.668
2020-12-09,2020,Dec,2020-2021,1,,2,8.469,8.568,8.55734375,8.419,8.643
2020-12-10,2020,Dec,2020-2021,1,,2,8.195,8.469,8.45989583333333,8.195,8.568
2020-12-11,2020,Dec,2020-2021,1,,2,8.27,8.344,8.35957291666666,8.20333333333333,8.519
2020-12-12,2020,Dec,2020-2021,1,,2,8.22,8.18354166666667,8.17814583333333,7.92,8.419
2020-12-13,2020,Dec,2020-2021,1,,2,8.095,8.06791666666667,8.10765625,7.87,8.519
2020-12-14,2020,Dec,2020-2021,1,,2,8.145,8.10645833333333,8.11683333333333,7.945,8.344
2020-12-15,2020,Dec,2020-2021,1,,2,8.344,8.21791666666667,8.24678125,8.12,8.494
2020-12-16,2020,Dec,2020-2021,1,,2,8.494,8.419,8.40777083333333,8.27,8.519
2020-12-17,2020,Dec,2020-2021,1,,2,8.494,8.40545833333333,8.40129166666667,8.319,8.494
2020-12-18,2020,Dec,2020-2021,1,,2,8.22,8.34295833333333,8.356,8.22,8.494
2020-12-19,2020,Dec,2020-2021,1,,2,8.319,8.319,8.29967708333333,8.195,8.419
2020-12-20,2020,Dec,2020-2021,1,,2,8.22,8.27104166666667,8.27340625,8.195,8.319
2020-12-21,2020,Dec,2020-2021,1,,2,8.22,8.2835,8.2529375,8.045,8.369
2020-12-22,2020,Dec,2020-2021,1,,2,8.22,8.29495833333333,8.26020833333333,7.92,8.494
2020-12-23,2020,Dec,2020-2021,1,,2,7.82,7.94395833333333,8.00114583333333,7.745,8.469
2020-12-24,2020,Dec,2020-2021,1,,2,7.845,7.86791666666667,7.84161458333333,7.72,7.895
2020-12-25,2020,Dec,2020-2021,1,,2,7.77,7.95125,7.96244791666667,7.77,8.17
2020-12-26,2020,Dec,2020-2021,1,,2,7.87,7.879375,7.856875,7.594,7.995
2020-12-27,2020,Dec,2020-2021,1,,2,7.619,7.69395833333333,7.67905208333333,7.419,7.87
2020-12-28,2020,Dec,2020-2021,1,,2,7.745,7.81375,7.76327083333333,7.494,7.97
2020-12-29,2020,Dec,2020-2021,1,,2,7.293,7.40566666666667,7.39214583333333,7.066,7.795
2020-12-30,2020,Dec,2020-2021,1,,2,7.845,7.65433333333333,7.6709375,7.268,8.02
2020-12-31,2020,Dec,2020-2021,1,,2,7.795,7.81375,7.841875,7.645,8.12
2021-01-01,2021,Jan,2020-2021,1,,2,7.945,7.86791666666667,7.87885416666667,7.77,8.07
2021-01-02,2021,Jan,2020-2021,1,,2,8.145,8.09604166666667,8.05645833333333,7.895,8.145
2021-01-03,2021,Jan,2020-2021,1,,2,8.17,8.19395833333333,8.20307291666666,8.12,8.295
2021-01-04,2021,Jan,2020-2021,1,,2,8.195,8.19708333333333,8.21661458333333,8.17,8.295
2021-01-05,2021,Jan,2020-2021,1,,2,8.045,8.12,8.12625,8.045,8.195
2021-01-06,2021,Jan,2020-2021,1,,2,7.97,8.03666666666667,8.03119791666667,7.97,8.07
2021-01-07,2021,Jan,2020-2021,1,,2,8.02,8.0325,8.03770833333333,7.97,8.12
2021-01-08,2021,Jan,2020-2021,1,,2,7.995,8.04395833333333,8.03848958333333,7.97,8.095
2021-01-09,2021,Jan,2020-2021,1,,2,7.995,7.94604166666667,7.96114583333333,7.895,8.045
2021-01-10,2021,Jan,2020-2021,1,,2,7.995,8.00541666666667,8.0121875,7.945,8.12
2021-01-11,2021,Jan,2020-2021,1,,2,7.945,7.97,7.98666666666667,7.945,8.07
2021-01-12,2021,Jan,2020-2021,1,,2,7.97,7.9575,7.95984375,7.92,7.995
2021-01-13,2021,Jan,2020-2021,1,,2,7.995,7.9075,7.90567708333333,7.82,8.02
2021-01-14,2021,Jan,2020-2021,1,,2,8.02,7.9825,7.97338541666667,7.845,8.07
2021-01-15,2021,Jan,2020-2021,1,,2,7.92,7.96270833333333,7.95958333333333,7.92,8.02
2021-01-16,2021,Jan,2020-2021,1,,2,8.045,7.94604166666667,7.95776041666667,7.895,8.095
2021-01-17,2021,Jan,2020-2021,1,,2,8.02,8.01270833333333,8.01036458333333,7.945,8.07
2021-01-18,2021,Jan,2020-2021,1,,2,7.995,8.02,8.00098958333333,7.895,8.095
2021-01-19,2021,Jan,2020-2021,1,,2,7.92,8.02,7.99890625,7.895,8.095
2021-01-20,2021,Jan,2020-2021,1,,2,7.745,7.83458333333333,7.84890625,7.745,7.92
2021-01-21,2021,Jan,2020-2021,1,,2,7.72,7.79291666666667,7.80046875,7.67,7.945
2021-01-22,2021,Jan,2020-2021,1,,2,7.594,7.62033333333333,7.63014583333333,7.419,7.745
2021-01-23,2021,Jan,2020-2021,1,,2,7.091,7.38883333333333,7.39123958333333,7.091,7.594
2021-01-24,2021,Jan,2020-2021,1,,2,7.091,7.044125,7.04489583333333,6.839,7.268
2021-01-25,2021,Jan,2020-2021,1,,2,7.845,7.41120833333333,7.49945833333333,7.0995,7.87
2021-01-26,2021,Jan,2020-2021,1,,2,7.217,7.25395833333333,7.29704166666667,7.015,7.845
2021-01-27,2021,Jan,2020-2021,1,,2,7.091,7.11708333333333,7.13539583333333,6.914,7.695
2021-01-28,2021,Jan,2020-2021,1,,2,7.594,7.22441666666667,7.28498958333333,6.889,7.92
2021-01-29,2021,Jan,2020-2021,1,,2,6.914,7.0785,7.1031875,6.813,7.619
2021-01-30,2021,Jan,2020-2021,1,,2,7.318,7.08891666666667,7.0741875,6.864,7.494
2021-01-31,2021,Jan,2020-2021,1,,2,7.419,7.368,7.36140625,7.217,7.619
2021-02-01,2021,Feb,2020-2021,1,,2,7.519,7.444,7.45160416666667,7.343,7.594
2021-02-02,2021,Feb,2020-2021,1,,2,7.268,7.43254166666667,7.42115625,7.268,7.519
2021-02-03,2021,Feb,2020-2021,1,,2,7.293,7.30445833333333,7.30398958333333,7.192,7.444
2021-02-04,2021,Feb,2020-2021,1,,2,7.293,7.293,7.28872916666667,7.217,7.343
2021-02-05,2021,Feb,2020-2021,1,,2,7.368,7.327375,7.34419791666667,7.217,7.569
2021-02-06,2021,Feb,2020-2021,1,,2,7.242,7.45754166666667,7.46385416666667,7.242,7.619
2021-02-07,2021,Feb,2020-2021,1,,2,7.167,7.42108333333333,7.39994791666667,7.167,7.519
2021-02-08,2021,Feb,2020-2021,1,,2,7.293,7.32945833333333,7.39291666666667,7.091,7.67
2021-02-09,2021,Feb,2020-2021,1,,2,6.914,7.26354166666667,7.25101041666667,6.889,7.519
2021-02-10,2021,Feb,2020-2021,1,,2,7.293,6.81208333333333,6.91607291666667,6.661,7.419
2021-02-11,2021,Feb,2020-2021,1,,2,7.116,6.79529166666667,6.83819791666667,6.661,7.22983333333333
2021-02-12,2021,Feb,2020-2021,1,,2,7.091,6.95458333333333,6.95146875,6.712,7.217
2021-02-13,2021,Feb,2020-2021,1,,2,7.167,6.95145833333333,6.97197916666667,6.813,7.167
2021-02-14,2021,Feb,2020-2021,1,,2,7.015,7.01291666666667,7.01941666666666,6.965,7.16283333333333
2021-02-15,2021,Feb,2020-2021,1,,2,6.99,7.02258333333333,7.01884375,6.965,7.041
2021-02-16,2021,Feb,2020-2021,1,,2,7.041,7.0215,7.03590625,6.94,7.192
2021-02-17,2021,Feb,2020-2021,1,,2,7.116,7.116,7.11607291666667,7.015,7.217
2021-02-18,2021,Feb,2020-2021,1,,2,7.066,7.167,7.16525,7.066,7.242
2021-02-19,2021,Feb,2020-2021,1,,2,6.99,7.01291666666667,7.0276875,6.965,7.116
2021-02-20,2021,Feb,2020-2021,1,,2,6.965,6.98375,6.97188541666667,6.889,7.015
2021-02-21,2021,Feb,2020-2021,1,,2,6.99,6.99,6.97507291666667,6.914,7.015
2021-02-22,2021,Feb,2020-2021,1,,2,6.914,6.99,6.98402083333333,6.914,7.041
2021-02-23,2021,Feb,2020-2021,1,,2,7.015,6.965,6.97230208333333,6.889,7.041
2021-02-24,2021,Feb,2020-2021,1,,2,6.99,6.98895833333333,6.98507291666667,6.889,7.091
2021-02-25,2021,Feb,2020-2021,1,,2,6.914,6.94,6.94575,6.864,7.091
2021-02-26,2021,Feb,2020-2021,1,,2,6.99,6.92808333333333,6.93510416666667,6.864,7.015
2021-02-27,2021,Feb,2020-2021,1,,2,7.015,6.965,6.95613541666667,6.864,7.091
2021-02-28,2021,Feb,2020-2021,1,,2,6.914,6.9525,6.95709375,6.914,7.015
2021-03-01,2021,Mar,2020-2021,1,,2,6.864,6.889,6.88377083333333,6.813,6.94
2021-03-02,2021,Mar,2020-2021,1,,2,6.813,6.88795833333333,6.87430208333333,6.813,6.914
2021-03-03,2021,Mar,2020-2021,1,,2,6.864,6.864,6.85078125,6.788,6.889
2021-03-04,2021,Mar,2020-2021,1,,2,6.864,6.889,6.8765,6.839,6.914
2021-03-05,2021,Mar,2020-2021,1,,2,6.94,6.94,6.94252083333333,6.839,7.066
2021-03-06,2021,Mar,2020-2021,1,,2,6.99,7.0025,7.00016666666667,6.914,7.091
2021-03-07,2021,Mar,2020-2021,1,,2,7.015,7.01395833333333,7.00511458333333,6.94,7.091
2021-03-08,2021,Mar,2020-2021,1,,2,6.94,6.965,6.97305208333333,6.914,7.015
2021-03-09,2021,Mar,2020-2021,1,,2,6.99,7.01395833333333,6.9659375,6.839,7.066
2021-03-10,2021,Mar,2020-2021,1,,2,7.041,7.015,6.99692708333333,6.889,7.066
2021-03-11,2021,Mar,2020-2021,1,,2,6.99,7.00354166666667,7.01846875,6.914,7.142
2021-03-12,2021,Mar,2020-2021,1,,2,7.015,6.99,6.97403125,6.914,7.015
2021-03-13,2021,Mar,2020-2021,1,,2,7.142,7.08891666666667,7.07809375,6.99,7.167
2021-03-14,2021,Mar,2020-2021,1,,2,7.318,7.08995833333333,7.1008125,6.914,7.318
2021-03-15,2021,Mar,2020-2021,1,,2,7.318,7.19204166666667,7.21504166666667,7.041,7.444
2021-03-16,2021,Mar,2020-2021,1,,2,7.116,7.21179166666667,7.19560416666667,7.116,7.318
2021-03-17,2021,Mar,2020-2021,1,,2,7.116,7.09416666666667,7.10627083333333,7.066,7.167
2021-03-18,2021,Mar,2020-2021,1,,2,7.167,7.091,7.10580208333333,7.066,7.192
2021-03-19,2021,Mar,2020-2021,1,,2,7.192,7.192,7.17807291666667,7.015,7.343
2021-03-20,2021,Mar,2020-2021,1,,2,7.142,7.19516666666667,7.1909375,7.066,7.268
2021-03-21,2021,Mar,2020-2021,1,,2,7.116,7.14304166666667,7.14708333333333,7.041,7.217
2021-03-22,2021,Mar,2020-2021,1,,2,7.293,7.20658333333333,7.22307291666666,7.116,7.393
2021-03-23,2021,Mar,2020-2021,1,,2,7.268,7.26479166666667,7.26255208333333,7.192,7.393
2021-03-24,2021,Mar,2020-2021,1,,2,7.268,7.318,7.31435416666667,7.268,7.368
2021-03-25,2021,Mar,2020-2021,1,,2,7.318,7.318,7.3290625,7.192,7.469
2021-03-26,2021,Mar,2020-2021,1,,2,7.419,7.34720833333333,7.36269791666667,7.268,7.469
2021-03-27,2021,Mar,2020-2021,1,,2,7.343,7.35029166666667,7.35629166666667,7.318,7.4105
2021-03-28,2021,Mar,2020-2021,1,,2,7.318,7.3305,7.32763541666667,7.293,7.368
2021-03-29,2021,Mar,2020-2021,1,,2,7.343,7.296125,7.31040625,7.217,7.419
2021-03-30,2021,Mar,2020-2021,1,,2,7.469,7.3805,7.3915625,7.268,7.544
2021-03-31,2021,Mar,2020-2021,1,,2,7.393,7.393,7.39885416666667,7.368,7.46483333333333
2021-04-01,2021,Apr,2020-2021,1,,2,7.368,7.38883333333333,7.37982291666667,7.343,7.444
2021-04-02,2021,Apr,2020-2021,1,,2,7.368,7.368,7.3786875,7.343,7.419
2021-04-03,2021,Apr,2020-2021,1,,2,7.343,7.368,7.37257291666667,7.343,7.419
2021-04-04,2021,Apr,2020-2021,1,,2,7.519,7.49608333333333,7.45895833333333,7.293,7.619
2021-04-05,2021,Apr,2020-2021,1,,2,7.569,7.494,7.50233333333333,7.444,7.594
2021-04-06,2021,Apr,2020-2021,1,,2,7.569,7.54191666666667,7.54191666666667,7.494,7.619
2021-04-07,2021,Apr,2020-2021,1,,2,7.619,7.619,7.63345833333333,7.569,7.745
2021-04-08,2021,Apr,2020-2021,1,,2,7.469,7.5065,7.5143125,7.444,7.61483333333333
2021-04-09,2021,Apr,2020-2021,1,,2,7.343,7.393,7.4051875,7.343,7.494
2021-04-10,2021,Apr,2020-2021,1,,2,7.469,7.406,7.42395833333333,7.268,7.544
2021-04-11,2021,Apr,2020-2021,1,,2,7.494,7.494,7.48436458333333,7.419,7.569
2021-04-12,2021,Apr,2020-2021,1,,2,7.519,7.519,7.51715625,7.393,7.645
2021-04-13,2021,Apr,2020-2021,1,,2,7.795,7.60129166666667,7.61027083333333,7.469,7.795
2021-04-14,2021,Apr,2020-2021,1,,2,7.995,7.741875,7.7420625,7.594,8.07
2021-04-15,2021,Apr,2020-2021,1,,2,7.995,7.80854166666667,7.82258333333333,7.594,8.02
2021-04-16,2021,Apr,2020-2021,1,,2,8.245,7.92625,7.92729166666667,7.72,8.245
2021-04-17,2021,Apr,2020-2021,1,,2,8.419,8.060625,8.05408333333333,7.77,8.419
2021-04-18,2021,Apr,2020-2021,1,,2,8.369,8.35754166666667,8.2968125,7.97,8.742
2021-04-19,2021,Apr,2020-2021,1,,2,9.336,8.69175,8.97286458333333,8.195,9.928
2021-04-20,2021,Apr,2020-2021,1,,2,8.717,8.958125,9.23821875,8.02,10.418
2021-04-21,2021,Apr,2020-2021,1,,2,7.745,8.38920833333333,8.30445833333333,7.67,8.817
2021-04-22,2021,Apr,2020-2021,1,,2,7.945,7.82625,7.82672916666667,7.619,8.045
2021-04-23,2021,Apr,2020-2021,1,,2,8.095,7.79708333333333,7.77914583333333,7.469,8.12
2021-04-24,2021,Apr,2020-2021,1,,2,8.369,8.404375,8.48375,8.045,9.04
2021-04-25,2021,Apr,2020-2021,1,,2,8.643,8.18354166666667,8.24060416666667,7.87,8.643
2021-04-26,2021,Apr,2020-2021,1,,2,9.213,8.52883333333333,8.7246875,8.07,10.026
2021-04-27,2021,Apr,2020-2021,1,,2,9.188,8.90245833333333,8.85071875,8.394,9.312
2021-04-28,2021,Apr,2020-2021,1,,2,8.891,8.891,8.88326041666667,8.693,9.188
2021-04-29,2021,Apr,2020-2021,1,,2,8.891,8.866,8.85020833333333,8.668,8.941
2021-04-30,2021,Apr,2020-2021,1,,2,8.742,8.76804166666667,8.77101041666667,8.568,8.891
2021-05-01,2021,May,2020-2021,1,,2,8.618,8.668,8.6623125,8.444,8.742
2021-05-02,2021,May,2020-2021,1,,2,8.717,8.62216666666667,8.60980208333333,8.195,8.717
2021-05-03,2021,May,2020-2021,1,,2,8.742,8.78458333333333,8.78180208333333,8.668,8.941
2021-05-04,2021,May,2020-2021,1,,2,9.015,9.0015,8.97692708333333,8.668,9.213
2021-05-05,2021,May,2020-2021,1,,2,8.792,8.94154166666667,8.92890625,8.344,9.114
2021-05-06,2021,May,2020-2021,1,,2,8.866,8.88779166666667,8.9190625,8.419,9.238
2021-05-07,2021,May,2020-2021,1,,2,9.064,9.12958333333333,9.13585416666667,8.792,9.46
2021-05-08,2021,May,2020-2021,1,,2,9.04,9.00354166666667,9.00941666666667,8.817,9.213
2021-05-09,2021,May,2020-2021,1,,2,9.188,9.052,9.0685,8.866,9.336
2021-05-10,2021,May,2020-2021,1,,2,8.866,8.8535,8.81102083333333,8.419,9.15083333333333
2021-05-11,2021,May,2020-2021,1,,2,9.262,8.869125,8.89345833333333,8.568,9.287
2021-05-12,2021,May,2020-2021,1,,2,9.731,9.14879166666667,9.24765625,8.841,10.001
2021-05-13,2021,May,2020-2021,1,,2,8.891,8.834875,8.8470625,8.568,9.66516666666667
2021-05-14,2021,May,2020-2021,1,,2,8.643,8.689875,8.7111875,8.419,8.965
2021-05-15,2021,May,2020-2021,1,,2,8.668,8.61070833333333,8.61565625,8.444,8.891
2021-05-16,2021,May,2020-2021,1,,2,9.064,8.67733333333333,8.75202083333333,8.469,9.114
2021-05-17,2021,May,2020-2021,1,,2,9.089,9.09108333333333,9.18698958333333,8.717,9.805
2021-05-18,2021,May,2020-2021,1,,2,9.114,8.93054166666667,8.91736458333334,8.394,9.386
2021-05-19,2021,May,2020-2021,1,,2,9.188,9.24004166666667,9.27689583333333,8.593,9.78
2021-05-20,2021,May,2020-2021,1,,2,8.742,8.84725,8.8215625,8.494,9.262
2021-05-21,2021,May,2020-2021,1,,2,8.568,8.61591666666667,8.569,8.27,8.792
2021-05-22,2021,May,2020-2021,1,,2,8.643,8.669,8.79655208333334,8.469,10.271
2021-05-23,2021,May,2020-2021,1,,2,8.841,8.76054166666667,8.8486875,8.295,9.657
2021-05-24,2021,May,2020-2021,1,,2,9.04,8.82875,8.91669791666667,8.245,9.731
2021-05-25,2021,May,2020-2021,1,,2,9.312,8.69975,8.7380625,8.245,9.312
2021-05-26,2021,May,2020-2021,1,,2,9.879,9.08420833333333,9.11623958333333,8.469,9.879
2021-05-27,2021,May,2020-2021,1,,2,9.78,9.75154166666667,9.71084375,9.46,9.928
2021-05-28,2021,May,2020-2021,1,,2,9.287,9.39004166666667,9.41805208333333,9.163,9.78
2021-05-29,2021,May,2020-2021,1,,2,9.583,9.30133333333333,9.2734375,8.891,9.583
2021-05-30,2021,May,2020-2021,1,,2,9.928,9.47875,9.47901041666667,9.064,10.075
2021-05-31,2021,May,2020-2021,1,,2,10.198,9.98004166666667,10.0352916666667,9.509,10.443
2021-06-01,2021,Jun,2020-2021,1,,2,9.903,9.988,9.95313541666667,9.534,10.247
2021-06-02,2021,Jun,2020-2021,1,,2,10.59,10.2730833333333,10.2314895833333,9.608,11.346
2021-06-03,2021,Jun,2020-2021,1,,2,9.731,10.01225,10.1738854166667,9.509,11.321
2021-06-04,2021,Jun,2020-2021,1,,2,10.541,9.97475,10.123,9.386,10.932
2021-06-05,2021,Jun,2020-2021,1,,2,10.712,10.791125,10.7757395833333,10.516,10.956
2021-06-06,2021,Jun,2020-2021,1,,2,10.492,10.643375,10.6141875,10.296,10.785
2021-06-07,2021,Jun,2020-2021,1,,2,10.124,10.3354166666667,10.2676875,9.46,10.712
2021-06-08,2021,Jun,2020-2021,1,,2,10.075,9.89304166666667,9.88919791666667,9.558,10.12
2021-06-09,2021,Jun,2020-2021,1,,2,10.32,9.87554166666667,9.80051041666667,8.817,10.394
2021-06-10,2021,Jun,2020-2021,1,,2,11.419,10.315125,10.34065625,9.361,11.492
2021-06-11,2021,Jun,2020-2021,1,,2,11.005,10.5837916666667,10.6125,9.78,11.3825
2021-06-12,2021,Jun,2020-2021,1,,2,11.273,10.9082916666667,10.9779375,10.198,11.807
2021-06-13,2021,Jun,2020-2021,1,,2,12.098,10.867625,10.9605520833333,10.247,12.292
2021-06-14,2021,Jun,2020-2021,1,,2,11.321,11.3225,11.38228125,10.736,12.098
2021-06-15,2021,Jun,2020-2021,1,,2,11.662,11.232375,11.28134375,10.614,12.195
2021-06-16,2021,Jun,2020-2021,1,,2,11.394,11.1063333333333,11.2894375,10.565,13.112
2021-06-17,2021,Jun,2020-2021,1,,2,11.686,11.128,11.1475,10.565,12.413
2021-06-18,2021,Jun,2020-2021,1,,2,10.222,11.1935833333333,11.3409791666667,10.222,12.944
2021-06-19,2021,Jun,2020-2021,1,,2,11.273,10.509125,10.6000520833333,10.051,11.929
2021-06-20,2021,Jun,2020-2021,1,,2,10.687,11.7636666666667,11.7449166666667,10.492,12.823
2021-06-21,2021,Jun,2020-2021,1,,2,10.394,10.4795,10.5281145833333,9.879,11.224
2021-06-22,2021,Jun,2020-2021,1,,2,10.173,10.450875,10.5119895833333,9.879,11.078
2021-06-23,2021,Jun,2020-2021,1,,2,10.32,10.1515833333333,10.1301145833333,9.534,10.834
2021-06-24,2021,Jun,2020-2021,1,,2,9.977,9.95304166666667,9.99040625,9.509,10.59
2021-06-25,2021,Jun,2020-2021,1,,2,9.805,9.98775,9.99420833333333,9.435,10.59
2021-06-26,2021,Jun,2020-2021,1,,2,9.903,9.989,9.99035416666667,9.534,10.516
2021-06-27,2021,Jun,2020-2021,1,,2,10.32,10.276375,10.2354479166667,9.682,11.053
2021-06-28,2021,Jun,2020-2021,1,,2,10.59,10.43975,10.3884791666667,9.78,11.102
2021-06-29,2021,Jun,2020-2021,1,,2,10.492,10.492,10.5100625,9.903,11.88
2021-06-30,2021,Jun,2020-2021,1,,2,9.386,10.0011666666667,9.95479166666667,9.361,10.736
2021-07-01,2021,Jul,2020-2021,1,,2,9.238,9.486,9.61666666666667,9.238,10.247
2021-07-02,2021,Jul,2020-2021,1,,2,8.965,9.574625,9.50301041666667,8.965,9.879
2021-07-03,2021,Jul,2020-2021,1,,2,9.163,9.18904166666667,9.174125,8.941,9.336
2021-07-04,2021,Jul,2020-2021,1,,2,9.336,9.204625,9.25471875,8.99,9.657
2021-07-05,2021,Jul,2020-2021,1,,2,9.558,9.42470833333333,9.5944375,9.089,10.394
2021-07-06,2021,Jul,2020-2021,1,,2,9.509,9.57875,9.68530208333333,9.188,10.492
2021-07-07,2021,Jul,2020-2021,1,,2,9.657,9.4735,9.46689583333333,9.089,9.805
2021-07-08,2021,Jul,2020-2021,1,,2,10.026,9.41633333333333,9.44930208333334,8.941,10.075
2021-07-09,2021,Jul,2020-2021,1,,2,10.785,9.76179166666667,9.83484375,9.139,11.053
