Date,Year,Month,WaterYear,TWtrTriquet_kelpQ_level,TWtrTriquet_kelpQ_flags,TWtrTriquet_kelpUNESCO_Q_level,TWtrTriquet_kelp,TWtrTriquet_kelpMed,TWtrTriquet_kelpAvg,TWtrTriquet_kelpMin,TWtrTriquet_kelpMax
2018-08-09,2018,Aug,2017-2018,1,,2,13.75,14.385,14.1851423611111,13.076,14.7085
2018-08-10,2018,Aug,2017-2018,1,,2,11.916,13.822,13.6466284722222,11.916,14.804
2018-08-11,2018,Aug,2017-2018,1,,2,13.75,13.040125,13.0688854166667,11.916,13.75
2018-08-12,2018,Aug,2017-2018,1,,2,14.325,13.75,13.4112586805556,11.041,14.325
2018-08-13,2018,Aug,2017-2018,1,,2,12.69,13.269,13.0467274305556,11.334,14.2295
2018-08-14,2018,Aug,2017-2018,1,,2,12.883,13.112375,13.0527135416667,12.207,13.846
2018-08-15,2018,Aug,2017-2018,1,,2,12.11,12.291875,12.2327517361111,11.334,12.98
2018-08-16,2018,Aug,2017-2018,1,,2,12.497,12.122125,12.2174114583333,11.819,12.98
2018-08-17,2018,Aug,2017-2018,1,,2,12.883,12.400625,12.4925659722222,11.819,13.461
2018-08-18,2018,Aug,2017-2018,1,,2,11.722,12.08575,12.1009392361111,11.431,12.883
2018-08-19,2018,Aug,2017-2018,1,,2,13.269,11.89175,12.1213350694444,11.431,13.461
2018-08-20,2018,Aug,2017-2018,1,,2,12.69,12.883,12.9183038194444,12.11,13.365
2018-08-21,2018,Aug,2017-2018,1,,2,11.722,12.666,12.5225763888889,11.722,12.98
2018-08-22,2018,Aug,2017-2018,1,,2,12.304,12.606,12.6769201388889,11.722,13.461
2018-08-23,2018,Aug,2017-2018,1,,2,11.916,12.32825,12.3954097222222,11.625,13.173
2018-08-24,2018,Aug,2017-2018,1,,2,11.528,12.049375,12.1062777777778,11.236,12.98
2018-08-25,2018,Aug,2017-2018,1,,2,11.528,12.823,12.7306944444444,11.139,14.038
2018-08-26,2018,Aug,2017-2018,1,,2,11.528,12.569625,12.6986875,11.431,14.517
2018-08-27,2018,Aug,2017-2018,1,,2,11.139,12.08575,11.9369739583333,10.944,12.787
2018-08-28,2018,Aug,2017-2018,1,,2,12.304,12.219125,12.1281510416667,11.1875,12.98
2018-08-29,2018,Aug,2017-2018,1,,2,11.722,11.819,11.9974895833333,11.041,13.365
2018-08-30,2018,Aug,2017-2018,1,,2,11.625,12.0615,11.9405364583333,10.651,12.787
2018-08-31,2018,Aug,2017-2018,1,,2,12.11,12.0615,12.1831927083333,11.334,13.75
2018-09-01,2018,Sep,2017-2018,1,,2,12.883,12.798625,12.6494288194444,11.334,13.654
2018-09-02,2018,Sep,2017-2018,1,,2,13.461,12.992,12.8810381944444,11.431,13.654
2018-09-03,2018,Sep,2017-2018,1,,2,13.846,13.461,13.5965190972222,12.69,14.421
2018-09-04,2018,Sep,2017-2018,1,,2,13.269,13.269,13.1397864583333,12.207,13.942
2018-09-05,2018,Sep,2017-2018,1,,2,13.076,13.221,13.1509878472222,11.431,13.942
2018-09-06,2018,Sep,2017-2018,1,,2,12.013,13.341,13.2281371527778,12.013,13.75
2018-09-07,2018,Sep,2017-2018,1,,2,12.594,12.883,12.813109375,12.0615,13.365
2018-09-08,2018,Sep,2017-2018,1,,2,13.269,13.076,13.0808975694444,12.642,13.461
2018-09-09,2018,Sep,2017-2018,1,,2,13.558,13.461,13.4428038194444,13.269,13.654
2018-09-10,2018,Sep,2017-2018,1,,2,13.461,13.558,13.5739878472222,13.461,13.75
2018-09-11,2018,Sep,2017-2018,1,,2,13.654,13.654,13.6800607638889,13.461,14.134
2018-09-12,2018,Sep,2017-2018,1,,2,13.269,13.449,13.4713836805556,13.076,13.846
2018-09-13,2018,Sep,2017-2018,1,,2,13.846,13.293,13.3412482638889,12.98,13.846
2018-09-14,2018,Sep,2017-2018,1,,2,13.558,13.4975,13.5133472222222,13.269,13.846
2018-09-15,2018,Sep,2017-2018,1,,2,12.98,13.136625,13.19903125,12.883,13.654
2018-09-16,2018,Sep,2017-2018,1,,2,12.98,12.9315,12.8946597222222,12.69,12.98
2018-09-17,2018,Sep,2017-2018,1,,2,12.497,12.581875,12.5535677083333,12.207,12.98
2018-09-18,2018,Sep,2017-2018,1,,2,12.207,12.497,12.4547743055556,12.207,12.594
2018-09-19,2018,Sep,2017-2018,1,,2,12.497,12.401,12.3846423611111,12.11,12.594
2018-09-20,2018,Sep,2017-2018,1,,2,12.594,12.594,12.6378524305556,12.497,12.883
2018-09-21,2018,Sep,2017-2018,1,,2,12.304,12.401,12.4421770833333,12.207,12.594
2018-09-22,2018,Sep,2017-2018,1,,2,12.401,12.304,12.3017482638889,12.11,12.497
2018-09-23,2018,Sep,2017-2018,1,,2,12.497,12.3525,12.3896180555556,12.207,12.594
2018-09-24,2018,Sep,2017-2018,1,,2,12.401,12.497,12.5228125,12.401,12.787
2018-09-25,2018,Sep,2017-2018,1,,2,12.497,12.413,12.43,12.304,12.497
2018-09-26,2018,Sep,2017-2018,1,,2,12.304,12.340375,12.257703125,11.625,12.594
2018-09-27,2018,Sep,2017-2018,1,,2,12.207,12.170625,12.0576059027778,11.334,12.497
2018-09-28,2018,Sep,2017-2018,1,,2,11.916,11.806875,11.7683107638889,11.334,12.401
2018-09-29,2018,Sep,2017-2018,1,,2,11.916,11.722,11.6794652777778,11.139,12.013
2018-09-30,2018,Sep,2017-2018,1,,2,11.334,11.5765,11.4827604166667,10.944,11.916
2018-10-01,2018,Oct,2018-2019,1,,2,11.041,11.0655,11.0729114583333,10.651,11.431
2018-10-02,2018,Oct,2018-2019,1,,2,10.748,10.748,10.7685225694444,10.553,11.041
2018-10-03,2018,Oct,2018-2019,1,,2,10.748,10.651,10.6508125,10.455,10.846
2018-10-04,2018,Oct,2018-2019,1,,2,10.846,10.748,10.7636909722222,10.651,10.944
2018-10-05,2018,Oct,2018-2019,1,,2,10.846,10.846,10.8630138888889,10.748,10.944
2018-10-06,2018,Oct,2018-2019,1,,2,10.651,10.6995,10.7059704861111,10.553,10.944
2018-10-07,2018,Oct,2018-2019,1,,2,10.651,10.553,10.5781805555556,10.553,10.651
2018-10-08,2018,Oct,2018-2019,1,,2,10.846,10.846,10.7988003472222,10.651,10.846
2018-10-09,2018,Oct,2018-2019,1,,2,10.651,10.748,10.7471579861111,10.651,10.846
2018-10-10,2018,Oct,2018-2019,1,,2,10.846,10.651,10.7637170138889,10.553,11.139
2018-10-11,2018,Oct,2018-2019,1,,2,10.846,10.748,10.790875,10.748,10.846
2018-10-12,2018,Oct,2018-2019,1,,2,10.748,10.846,10.8359618055556,10.748,10.944
2018-10-13,2018,Oct,2018-2019,1,,2,10.748,10.748,10.73,10.651,10.846
2018-10-14,2018,Oct,2018-2019,1,,2,10.651,10.651,10.5864600694444,10.357,10.748
2018-10-15,2018,Oct,2018-2019,1,,2,10.651,10.553,10.5732986111111,10.455,10.748
2018-10-16,2018,Oct,2018-2019,1,,2,10.651,10.6265,10.6290277777778,10.553,10.846
2018-10-17,2018,Oct,2018-2019,1,,2,10.651,10.553,10.5788611111111,10.455,10.651
2018-10-18,2018,Oct,2018-2019,1,,2,10.748,10.651,10.6540190972222,10.553,10.748
2018-10-19,2018,Oct,2018-2019,1,,2,10.651,10.663125,10.7180225694445,10.651,10.846
2018-10-20,2018,Oct,2018-2019,1,,2,10.553,10.651,10.7168298611111,10.553,10.944
2018-10-21,2018,Oct,2018-2019,1,,2,10.455,10.553,10.51778125,10.455,10.651
2018-10-22,2018,Oct,2018-2019,1,,2,10.455,10.357,10.3808194444444,10.259,10.455
2018-10-23,2018,Oct,2018-2019,1,,2,10.357,10.357,10.39528125,10.357,10.455
2018-10-24,2018,Oct,2018-2019,1,,2,10.259,10.259,10.2959201388889,10.259,10.357
2018-10-25,2018,Oct,2018-2019,1,,2,10.161,10.259,10.2646145833333,10.161,10.357
2018-10-26,2018,Oct,2018-2019,1,,2,10.259,10.259,10.2139131944444,10.063,10.259
2018-10-27,2018,Oct,2018-2019,1,,2,10.161,10.161,10.2040451388889,10.161,10.259
2018-10-28,2018,Oct,2018-2019,1,,2,10.161,10.161,10.1616805555556,10.161,10.259
2018-10-29,2018,Oct,2018-2019,1,,2,10.063,10.161,10.1550451388889,10.063,10.161
2018-10-30,2018,Oct,2018-2019,1,,2,10.161,10.161,10.1642326388889,10.063,10.259
2018-10-31,2018,Oct,2018-2019,1,,2,10.161,10.161,10.1603194444444,10.063,10.161
2018-11-01,2018,Nov,2018-2019,1,,2,10.259,10.259,10.24521875,10.161,10.259
2018-11-02,2018,Nov,2018-2019,1,,2,10.357,10.259,10.2867326388889,10.259,10.357
2018-11-03,2018,Nov,2018-2019,1,,2,10.651,10.553,10.5620173611111,10.357,10.651
2018-11-04,2018,Nov,2018-2019,1,,2,10.748,10.651,10.6966371527778,10.651,10.748
2018-11-05,2018,Nov,2018-2019,1,,2,10.748,10.748,10.7534444444444,10.748,10.846
2018-11-06,2018,Nov,2018-2019,1,,2,10.455,10.651,10.6030295138889,10.455,10.748
2018-11-07,2018,Nov,2018-2019,1,,2,9.965,10.357,10.2931701388889,9.866,10.553
2018-11-08,2018,Nov,2018-2019,1,,2,10.063,9.952625,9.92010069444444,9.768,10.063
2018-11-09,2018,Nov,2018-2019,1,,2,9.965,9.965,9.96692708333333,9.768,10.161
2018-11-10,2018,Nov,2018-2019,1,,2,9.965,9.866,9.92155555555556,9.768,10.161
2018-11-11,2018,Nov,2018-2019,1,,2,9.669,9.965,9.95296527777778,9.669,10.259
2018-11-12,2018,Nov,2018-2019,1,,2,9.571,9.484375,9.57487847222222,9.275,9.965
2018-11-13,2018,Nov,2018-2019,1,,2,9.768,9.571,9.58063020833333,9.275,9.768
2018-11-14,2018,Nov,2018-2019,1,,2,9.768,9.768,9.79386111111111,9.768,9.866
2018-11-15,2018,Nov,2018-2019,1,,2,10.161,9.965,9.99271354166667,9.768,10.161
2018-11-16,2018,Nov,2018-2019,1,,2,9.965,10.063,10.0476180555556,9.768,10.161
2018-11-17,2018,Nov,2018-2019,1,,2,9.275,9.472,9.47173263888889,9.275,9.965
2018-11-18,2018,Nov,2018-2019,1,,2,8.978,8.978,9.019078125,8.879,9.275
2018-11-19,2018,Nov,2018-2019,1,,2,8.779,8.978,8.99377604166667,8.581,9.373
2018-11-20,2018,Nov,2018-2019,1,,2,8.779,8.779,8.78122916666667,8.68,9.176
2018-11-21,2018,Nov,2018-2019,1,,2,9.373,9.10175,9.14517013888889,8.779,9.373
2018-11-22,2018,Nov,2018-2019,1,,2,9.571,9.36075,9.35781597222222,8.978,9.768
2018-11-23,2018,Nov,2018-2019,1,,2,9.669,9.558625,9.49653819444444,9.275,9.669
2018-11-24,2018,Nov,2018-2019,1,,2,9.571,9.571,9.61662152777778,9.373,9.866
2018-11-25,2018,Nov,2018-2019,1,,2,9.472,9.571,9.535421875,9.373,9.571
2018-11-26,2018,Nov,2018-2019,1,,2,9.571,9.571,9.537078125,9.472,9.669
2018-11-27,2018,Nov,2018-2019,1,,2,9.669,9.768,9.74107291666667,9.571,9.768
2018-11-28,2018,Nov,2018-2019,1,,2,9.571,9.571,9.60519097222223,9.472,9.669
2018-11-29,2018,Nov,2018-2019,1,,2,9.472,9.571,9.60997048611111,9.472,9.768
2018-11-30,2018,Nov,2018-2019,1,,2,9.077,9.472,9.44191493055556,9.077,9.571
2018-12-01,2018,Dec,2018-2019,1,,2,9.077,8.879,8.95522916666667,8.779,9.176
2018-12-02,2018,Dec,2018-2019,1,,2,8.282,8.68,8.72731076388889,8.082,9.176
2018-12-03,2018,Dec,2018-2019,1,,2,8.382,8.232,8.29376388888889,7.782,8.978
2018-12-04,2018,Dec,2018-2019,1,,2,8.481,8.2695,8.173765625,7.682,8.978
2018-12-05,2018,Dec,2018-2019,1,,2,8.68,7.9325,7.894765625,7.381,8.68
2018-12-06,2018,Dec,2018-2019,1,,2,8.879,8.1945,8.31561979166667,7.782,8.978
2018-12-07,2018,Dec,2018-2019,1,,2,8.581,8.182,8.27181597222222,7.882,8.879
2018-12-08,2018,Dec,2018-2019,1,,2,8.978,8.282,8.34676215277778,8.082,8.978
2018-12-09,2018,Dec,2018-2019,1,,2,9.077,8.978,9.00598090277778,8.779,9.176
2018-12-10,2018,Dec,2018-2019,1,,2,9.077,9.275,9.25329861111111,8.978,9.472
2018-12-11,2018,Dec,2018-2019,1,,2,8.978,9.089375,9.12663020833333,8.978,9.373
2018-12-12,2018,Dec,2018-2019,1,,2,9.472,9.373,9.28942708333333,8.978,9.472
2018-12-13,2018,Dec,2018-2019,1,,2,8.779,9.275,9.27362673611111,8.779,9.472
2018-12-14,2018,Dec,2018-2019,1,,2,8.481,8.581,8.80188541666667,8.481,9.176
2018-12-15,2018,Dec,2018-2019,1,,2,8.382,8.581,8.55531076388889,8.282,8.779
2018-12-16,2018,Dec,2018-2019,1,,2,8.978,8.642875,8.71904861111111,8.382,9.077
2018-12-17,2018,Dec,2018-2019,1,,2,9.077,9.176,9.146953125,8.978,9.275
2018-12-18,2018,Dec,2018-2019,1,,2,8.879,8.879,8.93365625,8.879,9.077
2018-12-19,2018,Dec,2018-2019,1,,2,8.978,8.7915,8.83565451388889,8.779,8.978
2018-12-20,2018,Dec,2018-2019,1,,2,8.68,8.6305,8.55464236111111,8.082,8.978
2018-12-21,2018,Dec,2018-2019,1,,2,8.282,8.531,8.59782291666666,8.282,8.879
2018-12-22,2018,Dec,2018-2019,1,,2,8.382,8.282,8.31029861111111,8.182,8.382
2018-12-23,2018,Dec,2018-2019,1,,2,8.481,8.481,8.448453125,8.282,8.481
2018-12-24,2018,Dec,2018-2019,1,,2,8.382,8.581,8.559546875,8.382,8.68
2018-12-25,2018,Dec,2018-2019,1,,2,8.082,8.282,8.27557638888889,8.082,8.382
2018-12-26,2018,Dec,2018-2019,1,,2,8.382,8.282,8.24467361111111,8.082,8.382
2018-12-27,2018,Dec,2018-2019,1,,2,8.481,8.382,8.41130729166667,8.282,8.581
2018-12-28,2018,Dec,2018-2019,1,,2,8.581,8.581,8.60692361111111,8.481,8.779
2018-12-29,2018,Dec,2018-2019,1,,2,8.68,8.68,8.648203125,8.581,8.68
2018-12-30,2018,Dec,2018-2019,1,,2,8.282,8.68,8.55026736111111,8.282,8.68
2018-12-31,2018,Dec,2018-2019,1,,2,8.082,8.182,8.20665277777778,8.082,8.382
2019-01-01,2019,Jan,2018-2019,1,,2,8.382,8.282,8.2661875,7.983,8.481
2019-01-02,2019,Jan,2018-2019,1,,2,8.581,8.581,8.514203125,8.382,8.581
2019-01-03,2019,Jan,2018-2019,1,,2,8.481,8.481,8.52006249999999,8.481,8.581
2019-01-04,2019,Jan,2018-2019,1,,2,8.581,8.581,8.56684722222222,8.382,8.68
2019-01-05,2019,Jan,2018-2019,1,,2,8.382,8.382,8.41665104166667,8.282,8.581
2019-01-06,2019,Jan,2018-2019,1,,2,8.282,7.983,8.02836805555556,7.882,8.382
2019-01-07,2019,Jan,2018-2019,1,,2,7.882,7.7945,7.79157638888889,7.28,8.282
2019-01-08,2019,Jan,2018-2019,1,,2,7.481,7.544125,7.52407118055555,7.179,7.983
2019-01-09,2019,Jan,2018-2019,1,,2,7.381,7.5315,7.49320138888889,7.179,7.782
2019-01-10,2019,Jan,2018-2019,1,,2,7.882,7.782,7.68424826388889,7.381,8.082
2019-01-11,2019,Jan,2018-2019,1,,2,8.082,8.082,8.06161805555555,7.882,8.082
2019-01-12,2019,Jan,2018-2019,1,,2,8.082,8.1445,8.14727777777777,8.082,8.282
2019-01-13,2019,Jan,2018-2019,1,,2,8.082,8.082,8.08827083333333,7.983,8.182
2019-01-14,2019,Jan,2018-2019,1,,2,7.983,7.882,7.89001215277778,7.782,8.082
2019-01-15,2019,Jan,2018-2019,1,,2,7.682,7.757,7.72493923611111,7.582,7.983
2019-01-16,2019,Jan,2018-2019,1,,2,7.682,7.782,7.76534722222222,7.582,7.983
2019-01-17,2019,Jan,2018-2019,1,,2,7.481,7.582,7.53952256944444,7.381,7.682
2019-01-18,2019,Jan,2018-2019,1,,2,7.882,7.682,7.68463020833333,7.481,7.882
2019-01-19,2019,Jan,2018-2019,1,,2,8.282,7.9325,8.01816666666667,7.782,8.282
2019-01-20,2019,Jan,2018-2019,1,,2,8.182,8.282,8.25109027777778,7.983,8.382
2019-01-21,2019,Jan,2018-2019,1,,2,8.082,8.082,8.10870138888889,7.882,8.282
2019-01-22,2019,Jan,2018-2019,1,,2,8.182,8.282,8.27627083333334,8.082,8.382
2019-01-23,2019,Jan,2018-2019,1,,2,8.182,8.282,8.25630555555555,8.182,8.382
2019-01-24,2019,Jan,2018-2019,1,,2,8.282,8.282,8.30821527777778,8.182,8.382
2019-01-25,2019,Jan,2018-2019,1,,2,8.382,8.382,8.40847916666666,8.182,8.581
2019-01-26,2019,Jan,2018-2019,1,,2,8.481,8.481,8.459515625,8.382,8.481
2019-01-27,2019,Jan,2018-2019,1,,2,8.382,8.481,8.47982465277777,8.382,8.581
2019-01-28,2019,Jan,2018-2019,1,,2,8.182,8.282,8.305125,8.182,8.481
2019-01-29,2019,Jan,2018-2019,1,,2,7.882,7.983,7.98305555555556,7.882,8.182
2019-01-30,2019,Jan,2018-2019,1,,2,7.782,7.882,7.87888194444445,7.782,7.983
2019-01-31,2019,Jan,2018-2019,1,,2,8.182,7.994625,8.04172916666667,7.782,8.282
2019-02-01,2019,Feb,2018-2019,1,,2,7.782,8.082,8.06331944444444,7.782,8.182
2019-02-02,2019,Feb,2018-2019,1,,2,7.28,7.682,7.56058680555556,6.978,7.882
2019-02-03,2019,Feb,2018-2019,1,,2,5.552,6.37,6.36613194444444,5.45,7.381
2019-02-04,2019,Feb,2018-2019,1,,2,6.471,6.013,6.000953125,5.347,6.471
2019-02-05,2019,Feb,2018-2019,1,,2,6.877,6.522125,6.55053125,6.064,6.978
2019-02-06,2019,Feb,2018-2019,1,,2,7.079,7.079,7.07469097222222,6.877,7.179
2019-02-07,2019,Feb,2018-2019,1,,2,7.079,7.079,7.11725694444444,6.978,7.28
2019-02-08,2019,Feb,2018-2019,1,,2,5.86,6.914875,6.830921875,5.86,7.179
2019-02-09,2019,Feb,2018-2019,1,,2,5.962,5.616375,5.59258680555556,5.037,5.962
2019-02-10,2019,Feb,2018-2019,1,,2,5.962,6.268,6.23245833333333,5.757,6.471
2019-02-11,2019,Feb,2018-2019,1,,2,6.37,6.02575,6.16924305555556,5.757,6.573
2019-02-12,2019,Feb,2018-2019,1,,2,6.268,6.319,6.32894791666667,6.166,6.573
2019-02-13,2019,Feb,2018-2019,1,,2,6.674,6.37,6.46912847222222,6.268,6.775
2019-02-14,2019,Feb,2018-2019,1,,2,6.573,6.573,6.57875868055556,6.471,6.674
2019-02-15,2019,Feb,2018-2019,1,,2,6.775,6.573,6.61015625,6.37,6.877
2019-02-16,2019,Feb,2018-2019,1,,2,6.775,6.674,6.73239583333334,6.674,6.877
2019-02-17,2019,Feb,2018-2019,1,,2,6.573,6.573,6.62655208333334,6.471,6.775
2019-02-18,2019,Feb,2018-2019,1,,2,6.775,6.6235,6.67088541666667,6.471,6.877
2019-02-19,2019,Feb,2018-2019,1,,2,6.775,6.775,6.76738194444445,6.674,6.877
2019-02-20,2019,Feb,2018-2019,1,,2,6.674,6.674,6.65724479166667,6.471,6.877
2019-02-21,2019,Feb,2018-2019,1,,2,7.079,6.775,6.73861631944444,6.37,7.079
2019-02-22,2019,Feb,2018-2019,1,,2,7.079,6.978,6.96818055555556,6.877,7.079
2019-02-23,2019,Feb,2018-2019,1,,2,7.079,7.079,7.08847222222222,6.877,7.179
2019-02-24,2019,Feb,2018-2019,1,,2,6.573,6.826,6.84511458333333,6.573,7.079
2019-02-25,2019,Feb,2018-2019,1,,2,5.962,6.471,6.41800520833333,5.962,6.573
2019-02-26,2019,Feb,2018-2019,1,,2,6.471,6.064,6.09615104166667,5.757,6.471
2019-02-27,2019,Feb,2018-2019,1,,2,6.471,6.471,6.5071875,6.37,6.775
2019-02-28,2019,Feb,2018-2019,1,,2,6.775,6.7245,6.67840972222222,6.37,6.877
2019-03-01,2019,Mar,2018-2019,1,,2,6.978,6.826,6.84457118055556,6.674,7.079
2019-03-02,2019,Mar,2018-2019,1,,2,6.573,6.775,6.75217534722223,6.573,6.978
2019-03-03,2019,Mar,2018-2019,1,,2,6.37,6.407875,6.42584548611111,6.166,6.573
2019-03-04,2019,Mar,2018-2019,1,,2,6.573,6.37,6.44671701388889,6.064,6.775
2019-03-05,2019,Mar,2018-2019,1,,2,6.573,6.573,6.56840277777778,6.268,6.877
2019-03-06,2019,Mar,2018-2019,1,,2,6.674,6.573,6.61680381944445,6.37,6.978
2019-03-07,2019,Mar,2018-2019,1,,2,6.775,6.674,6.67940798611111,6.471,6.877
2019-03-08,2019,Mar,2018-2019,1,,2,6.775,6.7245,6.72055555555556,6.471,6.877
2019-03-09,2019,Mar,2018-2019,1,,2,6.877,6.775,6.79418402777778,6.471,7.079
2019-03-10,2019,Mar,2018-2019,1,,2,6.877,6.775,6.77327083333334,6.573,6.877
2019-03-11,2019,Mar,2018-2019,1,,2,7.079,6.978,6.95239930555555,6.877,7.079
2019-03-12,2019,Mar,2018-2019,1,,2,7.481,7.381,7.31760763888889,7.079,7.582
2019-03-13,2019,Mar,2018-2019,1,"MV:6 of 24 missing:1 of 24 flagged",3,,7.582,7.5500005587484,7.481,7.682
2019-03-14,2019,Mar,2018-2019,1,,9,,,,,
2019-03-15,2019,Mar,2018-2019,1,,9,,,,,
2019-03-16,2019,Mar,2018-2019,1,,9,,,,,
2019-03-17,2019,Mar,2018-2019,1,,9,,,,,
2019-03-18,2019,Mar,2018-2019,1,,9,,,,,
2019-03-19,2019,Mar,2018-2019,1,,9,,,,,
2019-03-20,2019,Mar,2018-2019,1,,9,,,,,
2019-03-21,2019,Mar,2018-2019,1,,9,,,,,
2019-03-22,2019,Mar,2018-2019,1,,9,,,,,
2019-03-23,2019,Mar,2018-2019,1,,9,,,,,
2019-03-24,2019,Mar,2018-2019,1,,9,,,,,
2019-03-25,2019,Mar,2018-2019,1,,9,,,,,
2019-03-26,2019,Mar,2018-2019,1,"MV:9 of 24 missing:1 of 24 flagged",3,8.382,8.382,8.34394444444444,8.282,8.382
2019-03-27,2019,Mar,2018-2019,1,,2,8.481,8.394375,8.38829340277778,8.182,8.581
2019-03-28,2019,Mar,2018-2019,1,,2,8.581,8.5435,8.56179861111111,8.282,8.978
2019-03-29,2019,Mar,2018-2019,1,,2,8.779,8.581,8.57608680555555,8.382,8.879
2019-03-30,2019,Mar,2018-2019,1,,2,8.779,8.618125,8.68475,8.481,8.978
2019-03-31,2019,Mar,2018-2019,1,,2,8.481,8.717125,8.83034375,8.481,9.472
2019-04-01,2019,Apr,2018-2019,1,,2,8.879,8.7295,8.82535763888889,8.481,9.373
2019-04-02,2019,Apr,2018-2019,1,,2,9.077,9.0275,9.07230208333333,8.779,9.571
2019-04-03,2019,Apr,2018-2019,1,,2,8.978,8.978,9.01108854166666,8.779,9.275
2019-04-04,2019,Apr,2018-2019,1,,2,9.077,8.879,8.87509201388889,8.68,9.077
2019-04-05,2019,Apr,2018-2019,1,,2,9.077,9.077,9.0831875,8.978,9.176
2019-04-06,2019,Apr,2018-2019,1,,2,8.779,8.879,8.89036458333333,8.68,9.077
2019-04-07,2019,Apr,2018-2019,1,,2,8.779,8.68,8.7123125,8.68,8.779
2019-04-08,2019,Apr,2018-2019,1,,2,8.879,8.779,8.79288194444445,8.68,8.978
2019-04-09,2019,Apr,2018-2019,1,,2,8.978,8.978,8.944828125,8.879,9.077
2019-04-10,2019,Apr,2018-2019,1,,2,8.978,8.940875,8.9374375,8.879,9.077
2019-04-11,2019,Apr,2018-2019,1,,2,9.077,9.077,9.041078125,8.879,9.275
2019-04-12,2019,Apr,2018-2019,1,,2,9.176,9.077,9.10707118055556,8.978,9.373
2019-04-13,2019,Apr,2018-2019,1,,2,8.978,9.077,9.04984375,8.978,9.176
2019-04-14,2019,Apr,2018-2019,1,,2,8.879,8.879,8.910109375,8.879,9.077
2019-04-15,2019,Apr,2018-2019,1,,2,8.978,8.9285,8.94659201388889,8.779,9.176
2019-04-16,2019,Apr,2018-2019,1,,2,8.879,8.879,8.928671875,8.879,9.077
2019-04-17,2019,Apr,2018-2019,1,,2,8.779,8.879,8.85413194444445,8.779,8.978
2019-04-18,2019,Apr,2018-2019,1,,2,8.879,8.779,8.82463888888889,8.779,8.978
2019-04-19,2019,Apr,2018-2019,1,,2,9.077,8.9285,9.04401736111111,8.779,9.669
2019-04-20,2019,Apr,2018-2019,1,,2,9.077,9.138875,9.18065277777778,8.978,9.571
2019-04-21,2019,Apr,2018-2019,1,,2,8.879,8.978,8.97903125,8.879,9.077
2019-04-22,2019,Apr,2018-2019,1,,2,8.978,8.978,8.962703125,8.879,9.077
2019-04-23,2019,Apr,2018-2019,1,,2,9.275,9.176,9.14847048611111,8.879,9.373
2019-04-24,2019,Apr,2018-2019,1,,2,9.472,9.571,9.450359375,9.077,9.866
2019-04-25,2019,Apr,2018-2019,1,,2,9.373,9.472,9.42006770833333,9.077,9.768
2019-04-26,2019,Apr,2018-2019,1,,2,9.373,9.373,9.34723611111111,9.275,9.571
2019-04-27,2019,Apr,2018-2019,1,,2,9.275,9.373,9.40289236111111,9.077,9.768
2019-04-28,2019,Apr,2018-2019,1,,2,9.669,9.447125,9.54650347222222,9.077,10.063
2019-04-29,2019,Apr,2018-2019,1,,2,9.965,9.779875,9.86429166666667,9.373,10.553
2019-04-30,2019,Apr,2018-2019,1,,2,9.866,9.768,9.81924131944444,9.176,10.748
2019-05-01,2019,May,2018-2019,1,,2,9.866,10.063,10.0894652777778,9.866,10.259
2019-05-02,2019,May,2018-2019,1,,2,9.275,9.768,9.73182465277778,9.275,10.161
2019-05-03,2019,May,2018-2019,1,,2,9.275,9.86625,9.89909027777778,9.275,10.651
2019-05-04,2019,May,2018-2019,1,,2,9.571,10.063,10.221375,9.275,11.236
2019-05-05,2019,May,2018-2019,1,,2,9.571,9.965,9.99444444444445,9.571,10.553
2019-05-06,2019,May,2018-2019,1,,2,9.571,10.014,9.92695138888889,9.472,10.259
2019-05-07,2019,May,2018-2019,1,,2,9.669,9.952625,9.87068402777778,9.373,10.357
2019-05-08,2019,May,2018-2019,1,,2,9.866,9.97725,9.97556076388889,9.373,10.553
2019-05-09,2019,May,2018-2019,1,,2,10.259,9.965,10.0857690972222,9.472,11.431
2019-05-10,2019,May,2018-2019,1,,2,10.748,10.259,10.4979010416667,10.063,11.916
2019-05-11,2019,May,2018-2019,1,,2,10.455,10.78475,10.8911822916667,10.063,11.819
2019-05-12,2019,May,2018-2019,1,,2,10.161,10.32025,10.3652743055556,9.866,10.846
2019-05-13,2019,May,2018-2019,1,,2,10.651,9.903,9.95496180555556,9.275,10.748
2019-05-14,2019,May,2018-2019,1,,2,9.965,10.14875,10.1046006944444,9.472,10.651
2019-05-15,2019,May,2018-2019,1,,2,10.063,10.161,10.2329618055556,9.965,10.748
2019-05-16,2019,May,2018-2019,1,,2,9.866,9.952625,9.986640625,9.768,10.357
2019-05-17,2019,May,2018-2019,1,,2,10.259,9.965,10.0237482638889,9.472,10.553
2019-05-18,2019,May,2018-2019,1,,2,9.965,10.39375,10.4044479166667,9.965,10.748
2019-05-19,2019,May,2018-2019,1,,2,10.553,10.406,10.3010277777778,9.669,11.041
2019-05-20,2019,May,2018-2019,1,,2,10.748,10.687375,10.7776336805556,10.259,11.334
2019-05-21,2019,May,2018-2019,1,,2,10.553,11.041,11.0352760416667,10.455,11.528
2019-05-22,2019,May,2018-2019,1,,2,10.553,10.46725,10.5804652777778,10.259,11.236
