Date,Year,Month,WaterYear,TWtrPruth_bay01_Q_level,TWtrPruth_bay01_Q_flags,TWtrPruth_bay01_UNESCO_Q_level,TWtrPruth_bay01,TWtrPruth_bay01_Med,TWtrPruth_bay01_Avg,TWtrPruth_bay01_Min,TWtrPruth_bay01_Max
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2020-10-13,2020,Oct,2020-2021,1,,2,12.219,12.2899583333333,12.2946354166667,12.147,12.389
2020-10-14,2020,Oct,2020-2021,1,,2,12.195,12.141625,12.1089166666667,11.613,12.292
2020-10-15,2020,Oct,2020-2021,1,,2,11.686,11.962125,11.9611354166667,11.686,12.195
2020-10-16,2020,Oct,2020-2021,1,,2,11.662,11.681875,11.6942291666667,11.565,11.832
2020-10-17,2020,Oct,2020-2021,1,,2,11.394,11.543125,11.5116875,11.346,11.686
2020-10-18,2020,Oct,2020-2021,1,,2,11.394,11.394,11.3619166666667,11.175,11.467
2020-10-19,2020,Oct,2020-2021,1,,2,11.37,11.37,11.3727708333333,11.321,11.419
2020-10-20,2020,Oct,2020-2021,1,,2,11.321,11.3030833333333,11.2913854166667,11.053,11.443
2020-10-21,2020,Oct,2020-2021,1,,2,11.297,11.2679166666667,11.2617083333333,11.053,11.346
2020-10-22,2020,Oct,2020-2021,1,,2,10.369,11.145,10.9483125,10.051,11.297
2020-10-23,2020,Oct,2020-2021,1,,2,9.854,10.558875,10.49459375,9.756,11.078
2020-10-24,2020,Oct,2020-2021,1,,2,10.1,9.8815,9.90085416666666,9.435,10.345
2020-10-25,2020,Oct,2020-2021,1,,2,10.026,10.1059583333333,10.0969375,9.977,10.173
2020-10-26,2020,Oct,2020-2021,1,,2,10.271,10.1455,10.17221875,10.001,10.32
2020-10-27,2020,Oct,2020-2021,1,,2,10.296,10.222375,10.2093229166667,10.075,10.345
2020-10-28,2020,Oct,2020-2021,1,,2,10.345,10.2855416666667,10.2825104166667,10.149,10.369
2020-10-29,2020,Oct,2020-2021,1,,2,10.296,10.299,10.30296875,10.198,10.394
2020-10-30,2020,Oct,2020-2021,1,,2,10.369,10.346,10.3500520833333,10.247,10.418
2020-10-31,2020,Oct,2020-2021,1,,2,10.369,10.3357083333333,10.3197083333333,10.198,10.394
2020-11-01,2020,Nov,2020-2021,1,,2,10.296,10.3579166666667,10.3557604166667,10.247,10.394
2020-11-02,2020,Nov,2020-2021,1,,2,10.198,10.2345,10.2539583333333,10.173,10.369
2020-11-03,2020,Nov,2020-2021,1,,2,10.222,10.222,10.215875,10.173,10.247
2020-11-04,2020,Nov,2020-2021,1,,2,10.198,10.222,10.2137916666667,10.173,10.247
2020-11-05,2020,Nov,2020-2021,1,,2,10.198,10.198,10.2035416666667,10.173,10.271
2020-11-06,2020,Nov,2020-2021,1,,2,8.916,10.07025,9.83,8.668,10.247
2020-11-07,2020,Nov,2020-2021,1,,2,9.064,8.93033333333333,9.02414583333334,8.817,9.361
2020-11-08,2020,Nov,2020-2021,1,,2,9.163,9.31095833333333,9.29615625,9.06816666666667,9.632
2020-11-09,2020,Nov,2020-2021,1,,2,9.509,9.19008333333333,9.14866666666667,8.568,9.632
2020-11-10,2020,Nov,2020-2021,1,,2,9.435,9.47645833333333,9.4898125,9.336,9.657
2020-11-11,2020,Nov,2020-2021,1,,2,9.04,9.39991666666667,9.22484375,8.742,9.558
2020-11-12,2020,Nov,2020-2021,1,,2,9.287,9.06504166666667,8.94651041666667,8.419,9.287
2020-11-13,2020,Nov,2020-2021,1,,2,9.262,9.239875,9.22028125,9.064,9.312
2020-11-14,2020,Nov,2020-2021,1,,2,8.99,8.98483333333333,8.883625,8.12,9.287
2020-11-15,2020,Nov,2020-2021,1,,2,9.435,9.178875,9.10444791666667,8.618,9.509
2020-11-16,2020,Nov,2020-2021,1,,2,9.04,9.15408333333333,9.07180208333333,8.394,9.42266666666667
2020-11-17,2020,Nov,2020-2021,1,,2,8.494,8.39608333333333,8.52547916666667,8.145,9.262
2020-11-18,2020,Nov,2020-2021,1,,2,8.866,8.94066666666667,8.92141666666667,8.494,9.386
2020-11-19,2020,Nov,2020-2021,1,,2,8.841,8.9005,8.91030208333333,8.618,9.213
2020-11-20,2020,Nov,2020-2021,1,,2,9.188,9.141,9.07971875,8.543,9.287
2020-11-21,2020,Nov,2020-2021,1,,2,8.891,9.07654166666667,9.03734375,8.444,9.287
2020-11-22,2020,Nov,2020-2021,1,,2,8.916,9.063,9.03155208333333,8.841,9.139
2020-11-23,2020,Nov,2020-2021,1,,2,8.717,8.792,8.79038541666667,8.717,8.9035
2020-11-24,2020,Nov,2020-2021,1,,2,8.693,9.124,9.0666875,8.568,9.534
2020-11-25,2020,Nov,2020-2021,1,,2,8.717,8.89204166666667,8.81147916666667,8.17,9.089
2020-11-26,2020,Nov,2020-2021,1,,2,8.965,8.704,8.72252083333333,8.519,9.089
2020-11-27,2020,Nov,2020-2021,1,,2,8.941,9.1365,9.10008333333333,8.767,9.361
2020-11-28,2020,Nov,2020-2021,1,,2,8.668,8.66695833333333,8.66390625,8.519,8.91616666666667
2020-11-29,2020,Nov,2020-2021,1,,2,8.668,8.63883333333333,8.63775,8.568,8.742
2020-11-30,2020,Nov,2020-2021,1,,2,8.643,8.66695833333333,8.68607291666667,8.469,8.891
2020-12-01,2020,Dec,2020-2021,1,,2,8.095,8.367,8.3695625,7.97,8.792
2020-12-02,2020,Dec,2020-2021,1,,2,7.695,8.25116666666667,8.10572916666667,7.318,8.668
2020-12-03,2020,Dec,2020-2021,1,,2,7.619,7.17741666666667,7.35120833333333,7.066,8.319
2020-12-04,2020,Dec,2020-2021,1,,2,8.668,8.17416666666667,8.18932291666667,7.69833333333333,8.668
2020-12-05,2020,Dec,2020-2021,1,,2,8.469,8.45754166666667,8.43919791666667,8.145,8.65133333333333
2020-12-06,2020,Dec,2020-2021,1,,2,8.369,8.43670833333333,8.42785416666667,8.369,8.494
2020-12-07,2020,Dec,2020-2021,1,,2,8.394,8.41275,8.43988541666667,8.344,8.668
2020-12-08,2020,Dec,2020-2021,1,,2,8.394,8.394,8.40595833333333,8.369,8.543
2020-12-09,2020,Dec,2020-2021,1,,2,8.369,8.394,8.38801041666667,8.344,8.444
2020-12-10,2020,Dec,2020-2021,1,,2,8.394,8.369,8.36094791666667,8.295,8.394
2020-12-11,2020,Dec,2020-2021,1,,2,8.319,8.347125,8.31223958333333,7.97,8.419
2020-12-12,2020,Dec,2020-2021,1,,2,7.142,7.85320833333333,7.79130208333333,6.763,8.543
2020-12-13,2020,Dec,2020-2021,1,,2,7.569,7.46775,7.45757291666667,6.889,8.419
2020-12-14,2020,Dec,2020-2021,1,,2,7.97,7.76975,7.67176041666667,7.091,8.145
2020-12-15,2020,Dec,2020-2021,1,,2,8.394,8.15541666666667,8.08879166666667,7.569,8.419
2020-12-16,2020,Dec,2020-2021,1,,2,8.469,8.22470833333333,8.13757291666666,7.77,8.469
2020-12-17,2020,Dec,2020-2021,1,,2,7.82,8.06166666666667,8.10721875,7.695,8.469
2020-12-18,2020,Dec,2020-2021,1,,2,8.319,8.11895833333333,8.04548958333333,7.695,8.319
2020-12-19,2020,Dec,2020-2021,1,,2,8.095,7.945,8.09079166666666,7.82,8.494
2020-12-20,2020,Dec,2020-2021,1,,2,8.369,8.39504166666667,8.356,7.92,8.543
2020-12-21,2020,Dec,2020-2021,1,,2,8.394,8.33879166666667,8.24248958333333,7.82,8.394
2020-12-22,2020,Dec,2020-2021,1,,2,7.419,7.619,7.71913541666667,7.419,8.34416666666667
2020-12-23,2020,Dec,2020-2021,1,,2,7.594,7.469,7.47180208333333,7.393,7.594
2020-12-24,2020,Dec,2020-2021,1,,2,7.519,7.62783333333333,7.54380208333333,7.167,7.82
2020-12-25,2020,Dec,2020-2021,1,,2,7.142,7.21804166666667,7.27882291666667,7.142,7.519
2020-12-26,2020,Dec,2020-2021,1,,2,7.041,7.12266666666667,7.09698958333333,7.015,7.192
2020-12-27,2020,Dec,2020-2021,1,,2,6.99,6.93675,6.97009375,6.813,7.419
2020-12-28,2020,Dec,2020-2021,1,,2,7.368,7.02070833333333,7.0691875,6.788,7.519
2020-12-29,2020,Dec,2020-2021,1,,2,6.712,6.98895833333333,7.00458333333333,6.535,7.494
2020-12-30,2020,Dec,2020-2021,1,,2,7.519,7.09616666666667,7.13190625,6.72466666666667,7.569
2020-12-31,2020,Dec,2020-2021,1,,2,7.368,7.09725,7.18013541666667,6.839,7.544
2021-01-01,2021,Jan,2020-2021,1,,2,7.845,7.343,7.34688541666667,7.041,7.845
2021-01-02,2021,Jan,2020-2021,1,,2,7.97,7.84291666666667,7.80967708333333,7.444,7.995
2021-01-03,2021,Jan,2020-2021,1,,2,7.594,7.991875,7.92372916666667,7.469,8.12
2021-01-04,2021,Jan,2020-2021,1,,2,8.045,7.95125,7.88292708333333,7.519,8.12
2021-01-05,2021,Jan,2020-2021,1,,2,7.87,7.90645833333333,7.87442708333333,7.67,8.095
2021-01-06,2021,Jan,2020-2021,1,,2,7.619,7.92,7.89180208333333,7.444,8.07
2021-01-07,2021,Jan,2020-2021,1,,2,8.02,7.87520833333333,7.82548958333333,7.519,8.02
2021-01-08,2021,Jan,2020-2021,1,,2,7.945,7.94395833333333,7.93380208333333,7.77,8.02
2021-01-09,2021,Jan,2020-2021,1,,2,7.82,7.80645833333333,7.79146875,7.469,7.97
2021-01-10,2021,Jan,2020-2021,1,,2,7.645,7.7075,7.72069791666667,7.619,7.82
2021-01-11,2021,Jan,2020-2021,1,,2,7.594,7.584625,7.59315625,7.519,7.695
2021-01-12,2021,Jan,2020-2021,1,,2,7.77,7.695,7.67625,7.544,7.77
2021-01-13,2021,Jan,2020-2021,1,,2,7.544,7.71270833333333,7.69241666666667,7.519,7.795
2021-01-14,2021,Jan,2020-2021,1,,2,7.544,7.569,7.5680625,7.519,7.645
2021-01-15,2021,Jan,2020-2021,1,,2,7.72,7.79395833333333,7.78325,7.55233333333333,7.92
2021-01-16,2021,Jan,2020-2021,1,,2,7.745,7.77,7.77911458333333,7.695,7.87
2021-01-17,2021,Jan,2020-2021,1,,2,7.795,7.84395833333333,7.82364583333333,7.745,7.845
2021-01-18,2021,Jan,2020-2021,1,,2,7.72,7.74395833333333,7.75098958333333,7.67,7.82
2021-01-19,2021,Jan,2020-2021,1,,2,7.77,7.72,7.729375,7.695,7.795
2021-01-20,2021,Jan,2020-2021,1,,2,7.72,7.72,7.72104166666667,7.645,7.795
2021-01-21,2021,Jan,2020-2021,1,,2,7.645,7.695,7.69786458333333,7.645,7.745
2021-01-22,2021,Jan,2020-2021,1,,2,7.695,7.695,7.69604166666667,7.6575,7.72
2021-01-23,2021,Jan,2020-2021,1,,2,6.509,6.78708333333333,6.84929166666667,6.408,7.695
2021-01-24,2021,Jan,2020-2021,1,,2,6.509,6.51008333333333,6.54241666666667,6.408,7.116
2021-01-25,2021,Jan,2020-2021,1,,2,6.813,6.77545833333333,6.7323125,6.026,7.066
2021-01-26,2021,Jan,2020-2021,1,,2,5.975,6.23825,6.24814583333333,5.411,7.217
2021-01-27,2021,Jan,2020-2021,1,,2,6.051,5.811875,6.08033333333333,5.565,7.091
2021-01-28,2021,Jan,2020-2021,1,,2,6.636,6.324125,6.24009375,5.154,7.268
2021-01-29,2021,Jan,2020-2021,1,,2,6.56,6.775125,6.701125,5.796,7.116
2021-01-30,2021,Jan,2020-2021,1,,2,6.864,6.9795,6.96166666666667,6.61066666666667,7.242
2021-01-31,2021,Jan,2020-2021,1,,2,7.015,7.094125,7.07944791666667,6.813,7.293
2021-02-01,2021,Feb,2020-2021,1,,2,7.116,7.21595833333333,7.19034375,6.99,7.318
2021-02-02,2021,Feb,2020-2021,1,,2,7.091,7.26691666666667,7.25521875,7.041,7.368
2021-02-03,2021,Feb,2020-2021,1,,2,7.242,7.30858333333333,7.30742708333333,7.10783333333333,7.519
2021-02-04,2021,Feb,2020-2021,1,,2,7.419,7.2795,7.27834375,7.091,7.519
2021-02-05,2021,Feb,2020-2021,1,,2,7.393,7.44295833333333,7.41727083333333,7.167,7.544
2021-02-06,2021,Feb,2020-2021,1,,2,7.318,7.4085,7.38794791666667,7.167,7.519
2021-02-07,2021,Feb,2020-2021,1,,2,7.217,7.21075,7.26071875,7.066,7.519
2021-02-08,2021,Feb,2020-2021,1,,2,6.636,6.94058333333333,6.92476041666667,6.408,7.419
2021-02-09,2021,Feb,2020-2021,1,,2,7.091,6.87441666666667,6.85621875,6.458,7.293
2021-02-10,2021,Feb,2020-2021,1,,2,6.636,6.74904166666667,6.26167708333333,4.168,7.167
2021-02-11,2021,Feb,2020-2021,1,,2,5.898,5.501,5.3605,3.433,6.63183333333333
2021-02-12,2021,Feb,2020-2021,1,,2,7.368,7.05029166666667,6.75497916666667,5.462,7.368
2021-02-13,2021,Feb,2020-2021,1,,2,7.343,7.25508333333333,7.20673958333333,6.737,7.393
2021-02-14,2021,Feb,2020-2021,1,,2,7.318,7.318,7.27667708333334,6.813,7.368
2021-02-15,2021,Feb,2020-2021,1,,2,7.167,7.217,7.22819791666667,7.116,7.318
2021-02-16,2021,Feb,2020-2021,1,,2,7.116,7.142,7.15061458333333,7.116,7.192
2021-02-17,2021,Feb,2020-2021,1,,2,7.167,7.14408333333333,7.14936458333333,7.091,7.217
2021-02-18,2021,Feb,2020-2021,1,,2,7.015,7.066,7.08114583333333,6.99,7.192
2021-02-19,2021,Feb,2020-2021,1,,2,7.192,7.18470833333333,7.16280208333333,7.015,7.293
2021-02-20,2021,Feb,2020-2021,1,,2,6.99,7.19825,7.1913125,6.99,7.242
2021-02-21,2021,Feb,2020-2021,1,,2,7.066,7.04204166666667,6.9935625,6.813,7.091
2021-02-22,2021,Feb,2020-2021,1,,2,6.99,6.965,6.97310416666667,6.94,7.05333333333333
2021-02-23,2021,Feb,2020-2021,1,,2,7.041,7.02675,7.02328125,6.99,7.116
2021-02-24,2021,Feb,2020-2021,1,,2,6.839,7.041,7.022875,6.813,7.066
2021-02-25,2021,Feb,2020-2021,1,,2,6.965,6.91508333333333,6.87283333333333,6.661,7.015
2021-02-26,2021,Feb,2020-2021,1,,2,7.041,7.015,7.01189583333333,6.965,7.066
2021-02-27,2021,Feb,2020-2021,1,,2,6.788,6.82491666666667,6.90411458333333,6.788,7.041
2021-02-28,2021,Feb,2020-2021,1,,2,6.864,6.813,6.80464583333333,6.763,6.864
2021-03-01,2021,Mar,2020-2021,1,,2,6.914,6.84525,6.84491666666667,6.712,6.965
2021-03-02,2021,Mar,2020-2021,1,,2,6.965,6.889,6.89063541666667,6.788,6.965
2021-03-03,2021,Mar,2020-2021,1,,2,6.763,6.78904166666667,6.81379166666667,6.687,6.965
2021-03-04,2021,Mar,2020-2021,1,,2,6.94,6.81408333333333,6.82678125,6.763,6.94
2021-03-05,2021,Mar,2020-2021,1,,2,6.965,6.95770833333333,6.95101041666667,6.889,7.041
2021-03-06,2021,Mar,2020-2021,1,,2,7.091,6.96604166666667,6.97725,6.94,7.091
2021-03-07,2021,Mar,2020-2021,1,,2,7.015,7.015,7.02183333333333,6.965,7.116
2021-03-08,2021,Mar,2020-2021,1,,2,6.99,6.99,6.99288541666666,6.94,7.041
2021-03-09,2021,Mar,2020-2021,1,,2,6.813,6.813,6.86401041666667,6.737,7.015
2021-03-10,2021,Mar,2020-2021,1,,2,6.864,6.839,6.84490625,6.763,7.015
2021-03-11,2021,Mar,2020-2021,1,,2,6.889,6.91191666666667,6.91463541666667,6.839,7.066
2021-03-12,2021,Mar,2020-2021,1,,2,6.914,6.88795833333333,6.88092708333334,6.864,6.914
2021-03-13,2021,Mar,2020-2021,1,,2,6.965,6.965,6.95707291666667,6.889,6.99
2021-03-14,2021,Mar,2020-2021,1,,2,6.99,6.98270833333333,6.97880208333333,6.965,7.015
2021-03-15,2021,Mar,2020-2021,1,,2,6.813,6.9335,6.90030208333333,6.611,6.99
2021-03-16,2021,Mar,2020-2021,1,,2,6.889,6.927,6.9173125,6.813,6.965
2021-03-17,2021,Mar,2020-2021,1,,2,6.965,6.94729166666667,6.95060416666667,6.889,6.99
2021-03-18,2021,Mar,2020-2021,1,,2,6.99,6.99,6.98511458333333,6.94,7.041
2021-03-19,2021,Mar,2020-2021,1,,2,7.091,7.06704166666667,7.07469791666666,6.99,7.268
2021-03-20,2021,Mar,2020-2021,1,,2,7.268,7.29170833333333,7.27513541666667,7.066,7.444
2021-03-21,2021,Mar,2020-2021,1,,2,7.091,7.182625,7.17705208333334,7.091,7.268
2021-03-22,2021,Mar,2020-2021,1,,2,7.142,7.11816666666667,7.14213541666667,7.041,7.469
2021-03-23,2021,Mar,2020-2021,1,,2,7.217,7.10458333333333,7.11871875,7.066,7.217
2021-03-24,2021,Mar,2020-2021,1,,2,7.091,7.14304166666667,7.15179166666667,7.091,7.217
2021-03-25,2021,Mar,2020-2021,1,,2,7.192,7.170125,7.16255208333333,7.091,7.242
2021-03-26,2021,Mar,2020-2021,1,,2,7.318,7.284625,7.28354166666667,7.192,7.419
2021-03-27,2021,Mar,2020-2021,1,,2,7.167,7.19929166666667,7.21038541666667,7.142,7.318
2021-03-28,2021,Mar,2020-2021,1,,2,7.167,7.167,7.17797916666667,7.142,7.268
2021-03-29,2021,Mar,2020-2021,1,,2,7.217,7.192,7.19725,7.167,7.293
2021-03-30,2021,Mar,2020-2021,1,,2,7.343,7.27529166666667,7.26527083333333,7.192,7.343
2021-03-31,2021,Mar,2020-2021,1,,2,7.242,7.27216666666667,7.27557291666667,7.217,7.343
2021-04-01,2021,Apr,2020-2021,1,,2,7.268,7.268,7.27939583333333,7.217,7.368
2021-04-02,2021,Apr,2020-2021,1,,2,7.318,7.318,7.308625,7.268,7.368
2021-04-03,2021,Apr,2020-2021,1,,2,7.343,7.33675,7.34071875,7.293,7.444
2021-04-04,2021,Apr,2020-2021,1,,2,7.368,7.368,7.38519791666667,7.318,7.544
2021-04-05,2021,Apr,2020-2021,1,,2,7.569,7.62425,7.61242708333333,7.343,8.145
2021-04-06,2021,Apr,2020-2021,1,,2,7.67,7.73875,7.76726041666667,7.544,8.045
2021-04-07,2021,Apr,2020-2021,1,,2,7.569,7.61795833333333,7.61361458333333,7.494,7.82
2021-04-08,2021,Apr,2020-2021,1,,2,7.519,7.578375,7.5726875,7.519,7.745
2021-04-09,2021,Apr,2020-2021,1,,2,7.469,7.469,7.47889583333333,7.444,7.544
2021-04-10,2021,Apr,2020-2021,1,,2,7.444,7.469,7.48753125,7.419,7.72
2021-04-11,2021,Apr,2020-2021,1,,2,7.444,7.49608333333333,7.51016666666667,7.444,7.645
2021-04-12,2021,Apr,2020-2021,1,,2,7.619,7.596125,7.59978125,7.44816666666667,7.795
2021-04-13,2021,Apr,2020-2021,1,,2,8.195,7.59925,7.65904166666667,7.544,8.319
2021-04-14,2021,Apr,2020-2021,1,,2,8.344,8.03458333333333,8.07223958333333,7.594,8.469
2021-04-15,2021,Apr,2020-2021,1,,2,8.742,8.27079166666667,8.29822916666667,7.77,8.965
2021-04-16,2021,Apr,2020-2021,1,,2,8.245,8.31845833333333,8.35438541666666,7.745,9.238
2021-04-17,2021,Apr,2020-2021,1,,2,9.706,8.49175,8.71209375,7.895,10.1
2021-04-18,2021,Apr,2020-2021,1,,2,8.841,8.6325,8.82763541666667,7.87,10.149
2021-04-19,2021,Apr,2020-2021,1,,2,9.213,9.55233333333333,9.47122916666667,8.145,10.712
2021-04-20,2021,Apr,2020-2021,1,,2,8.965,9.14041666666667,9.28760416666667,8.916,10.124
2021-04-21,2021,Apr,2020-2021,1,,2,8.319,8.84458333333333,8.8121875,8.22,9.163
2021-04-22,2021,Apr,2020-2021,1,,2,8.27,8.40245833333333,8.49230208333333,7.82,9.682
2021-04-23,2021,Apr,2020-2021,1,,2,8.195,8.664625,8.91382291666667,7.795,10.247
2021-04-24,2021,Apr,2020-2021,1,,2,8.22,8.31420833333333,8.56594791666667,7.895,10.051
2021-04-25,2021,Apr,2020-2021,1,,2,7.92,8.13458333333333,8.25291666666667,7.87,9.312
2021-04-26,2021,Apr,2020-2021,1,,2,8.02,7.91579166666667,7.95172916666667,7.795,8.419
2021-04-27,2021,Apr,2020-2021,1,,2,8.295,8.15020833333333,8.17048958333333,7.92,8.717
2021-04-28,2021,Apr,2020-2021,1,,2,8.195,8.518625,8.4744375,8.145,8.767
2021-04-29,2021,Apr,2020-2021,1,,2,8.593,8.372125,8.37858333333333,8.17,8.643
2021-04-30,2021,Apr,2020-2021,1,,2,8.369,8.44816666666667,8.43789583333333,8.22,8.693
2021-05-01,2021,May,2020-2021,1,,2,8.469,8.42004166666667,8.43916666666667,8.344,8.742
2021-05-02,2021,May,2020-2021,1,,2,8.519,8.50625,8.61372916666667,8.419,9.213
2021-05-03,2021,May,2020-2021,1,,2,8.693,8.618,8.7375625,8.519,9.435
2021-05-04,2021,May,2020-2021,1,,2,9.015,8.652375,8.69316666666667,8.568,9.139
2021-05-05,2021,May,2020-2021,1,,2,9.064,9.00983333333333,9.15530208333333,8.668,10.32
2021-05-06,2021,May,2020-2021,1,,2,9.632,9.3795,9.69520833333334,8.841,11.175
2021-05-07,2021,May,2020-2021,1,,2,9.608,9.62520833333333,9.62122916666667,9.361,10.198
2021-05-08,2021,May,2020-2021,1,,2,9.854,9.66333333333333,9.688125,9.312,10.1
2021-05-09,2021,May,2020-2021,1,,2,9.583,9.54804166666667,9.57092708333333,9.262,9.854
2021-05-10,2021,May,2020-2021,1,,2,9.386,9.42991666666667,9.44371875,9.213,9.657
2021-05-11,2021,May,2020-2021,1,,2,9.213,9.79983333333333,9.78709375,9.213,10.907
2021-05-12,2021,May,2020-2021,1,,2,9.558,9.67875,9.59619791666667,8.965,10.1
2021-05-13,2021,May,2020-2021,1,,2,9.336,9.564375,9.6369375,9.238,10.785
2021-05-14,2021,May,2020-2021,1,,2,9.386,9.37445833333333,9.51033333333333,9.064,11.2
2021-05-15,2021,May,2020-2021,1,,2,10.149,9.29929166666667,9.54723958333333,8.866,11.662
2021-05-16,2021,May,2020-2021,1,,2,9.509,9.22658333333333,9.268125,8.891,10.443
2021-05-17,2021,May,2020-2021,1,,2,9.312,9.22225,9.23688541666666,8.965,10.026
2021-05-18,2021,May,2020-2021,1,,2,9.114,9.28283333333333,9.32191666666666,9.015,9.854
2021-05-19,2021,May,2020-2021,1,,2,9.336,9.21195833333333,9.24595833333333,9.114,9.583
2021-05-20,2021,May,2020-2021,1,,2,9.015,9.35379166666667,9.39348958333333,9.015,10.345
2021-05-21,2021,May,2020-2021,1,,2,9.238,9.25704166666667,9.68248958333333,8.965,12.171
2021-05-22,2021,May,2020-2021,1,,2,10.075,9.33320833333334,9.65248958333333,9.04,12.001
2021-05-23,2021,May,2020-2021,1,,2,9.312,9.29741666666667,9.48178125,8.941,10.932
2021-05-24,2021,May,2020-2021,1,,2,9.114,9.18395833333333,9.230875,8.717,10.32
2021-05-25,2021,May,2020-2021,1,,2,8.717,8.966375,9.02080208333333,8.543,9.879
2021-05-26,2021,May,2020-2021,1,,2,9.089,8.98695833333333,9.16597916666667,8.643,10.124
2021-05-27,2021,May,2020-2021,1,,2,9.064,9.08079166666667,9.08259375,8.767,9.386
2021-05-28,2021,May,2020-2021,1,,2,9.015,9.212625,9.25065625,8.941,9.805
2021-05-29,2021,May,2020-2021,1,,2,9.657,9.160125,9.18020833333333,8.941,9.756
2021-05-30,2021,May,2020-2021,1,,2,9.731,9.422625,9.58404166666667,9.015,10.443
2021-05-31,2021,May,2020-2021,1,,2,11.734,9.4905,9.80107291666666,8.916,11.734
2021-06-01,2021,Jun,2020-2021,1,,2,9.928,9.917375,10.3598958333333,9.238,12.292
2021-06-02,2021,Jun,2020-2021,1,,2,10.026,9.726625,9.81664583333333,9.213,11.394
2021-06-03,2021,Jun,2020-2021,1,,2,10.026,10.2171666666667,10.2382916666667,9.805,10.834
2021-06-04,2021,Jun,2020-2021,1,,2,10.296,10.1425,10.1380416666667,9.41,11.029
2021-06-05,2021,Jun,2020-2021,1,,2,10.173,10.0197916666667,10.0256354166667,9.78,10.345
2021-06-06,2021,Jun,2020-2021,1,,2,10.075,10.1844583333333,10.165,9.928,10.369
2021-06-07,2021,Jun,2020-2021,1,,2,10.149,10.1241666666667,10.1300833333333,10.001,10.345
2021-06-08,2021,Jun,2020-2021,1,,2,10.124,10.406,10.63909375,10.075,11.662
2021-06-09,2021,Jun,2020-2021,1,,2,10.712,10.597625,10.6817916666667,10.1608333333333,11.662
2021-06-10,2021,Jun,2020-2021,1,,2,11.346,11.2967916666667,11.4339791666667,10.565,12.678
2021-06-11,2021,Jun,2020-2021,1,,2,10.736,11.582625,11.6143333333333,10.59,13.161
2021-06-12,2021,Jun,2020-2021,1,,2,10.956,11.833375,11.7955625,10.687,12.871
2021-06-13,2021,Jun,2020-2021,1,,2,11.54,11.005875,11.3381875,10.687,13.594
2021-06-14,2021,Jun,2020-2021,1,,2,12.389,11.354625,11.53209375,10.59,13.954
2021-06-15,2021,Jun,2020-2021,1,,2,11.759,11.4107916666667,11.450125,10.785,12.582
2021-06-16,2021,Jun,2020-2021,1,,2,12.122,11.623125,11.6303229166667,11.005,12.195
2021-06-17,2021,Jun,2020-2021,1,,2,11.613,11.57675,11.5948229166667,11.005,12.413
2021-06-18,2021,Jun,2020-2021,1,,2,12.606,11.923625,11.9070104166667,11.54,12.606
2021-06-19,2021,Jun,2020-2021,1,,2,11.71,11.717125,11.7300208333333,10.222,13.088
2021-06-20,2021,Jun,2020-2021,1,,2,11.175,11.8043333333333,11.8696354166667,11.175,12.727
2021-06-21,2021,Jun,2020-2021,1,,2,10.834,11.3853333333333,11.4371354166667,10.565,12.896
2021-06-22,2021,Jun,2020-2021,1,,2,10.663,11.227125,11.2282395833333,10.369,12.558
2021-06-23,2021,Jun,2020-2021,1,,2,10.492,10.6310833333333,10.76234375,10.051,12.147
2021-06-24,2021,Jun,2020-2021,1,,2,10.59,10.7028333333333,10.850875,9.952,12.147
2021-06-25,2021,Jun,2020-2021,1,,2,10.051,10.4293333333333,11.0640520833333,9.903,14.026
2021-06-26,2021,Jun,2020-2021,1,,2,10.541,10.7339166666667,11.6029791666667,9.682,15.294
2021-06-27,2021,Jun,2020-2021,1,,2,10.858,11.1090833333333,11.7743645833333,10.051,16.915
2021-06-28,2021,Jun,2020-2021,1,,2,11.71,10.9230833333333,11.5357708333333,10.026,16.63
2021-06-29,2021,Jun,2020-2021,1,,2,12.823,10.9368333333333,11.3238020833333,10.296,17.463
2021-06-30,2021,Jun,2020-2021,1,,2,9.903,10.4496666666667,10.6568541666667,9.903,13.257
2021-07-01,2021,Jul,2020-2021,1,,2,9.952,9.98995833333333,9.97611458333333,9.509,10.418
2021-07-02,2021,Jul,2020-2021,1,,2,9.952,10.0247083333333,10.1237708333333,9.583,10.956
2021-07-03,2021,Jul,2020-2021,1,,2,9.509,9.79658333333333,9.82288541666667,9.386,10.883
2021-07-04,2021,Jul,2020-2021,1,,2,9.657,9.83129166666667,9.86454166666667,9.51316666666667,10.418
2021-07-05,2021,Jul,2020-2021,1,,2,9.361,9.769,9.89910416666667,9.188,11.443
2021-07-06,2021,Jul,2020-2021,1,,2,9.46,9.74016666666667,9.74542708333333,9.238,10.59
2021-07-07,2021,Jul,2020-2021,1,,2,9.41,9.61083333333333,9.68691666666667,9.361,10.565
