Date,Year,Month,WaterYear,TWtrChoked_sandspit_sgrassQ_level,TWtrChoked_sandspit_sgrassQ_flags,TWtrChoked_sandspit_sgrassUNESCO_Q_level,TWtrChoked_sandspit_sgrass,TWtrChoked_sandspit_sgrassMed,TWtrChoked_sandspit_sgrassAvg,TWtrChoked_sandspit_sgrassMin,TWtrChoked_sandspit_sgrassMax
2018-04-16,2018,Apr,2017-2018,1,,2,8.481,8.382,8.38776388888889,8.182,8.68
2018-04-17,2018,Apr,2017-2018,1,,2,8.382,8.3695,8.356234375,8.182,8.481
2018-04-18,2018,Apr,2017-2018,1,,2,8.68,8.481,8.46683680555556,8.282,8.779
2018-04-19,2018,Apr,2017-2018,1,,2,8.581,8.581,8.56080381944444,8.481,8.68
2018-04-20,2018,Apr,2017-2018,1,,2,8.481,8.581,8.59618055555556,8.481,8.68
2018-04-21,2018,Apr,2017-2018,1,,2,8.68,8.593375,8.61536284722222,8.481,8.779
2018-04-22,2018,Apr,2017-2018,1,,2,8.68,8.779,8.78552083333333,8.581,9.077
2018-04-23,2018,Apr,2017-2018,1,,2,8.879,8.879,8.92161979166667,8.68,9.275
2018-04-24,2018,Apr,2017-2018,1,,2,9.176,9.039875,9.11131770833333,8.879,9.571
2018-04-25,2018,Apr,2017-2018,1,,2,8.978,9.077,9.07041319444444,8.879,9.768
2018-04-26,2018,Apr,2017-2018,1,,2,9.373,9.089375,9.21336979166667,8.879,9.866
2018-04-27,2018,Apr,2017-2018,1,,2,9.275,9.36075,9.39673263888889,8.978,9.866
2018-04-28,2018,Apr,2017-2018,1,,2,9.275,9.373,9.369875,8.978,9.768
2018-04-29,2018,Apr,2017-2018,1,,2,8.978,8.978,9.004640625,8.879,9.275
2018-04-30,2018,Apr,2017-2018,1,,2,8.879,8.879,8.87676215277778,8.68,9.077
2018-05-01,2018,May,2017-2018,1,,2,8.978,8.879,8.90330034722222,8.68,9.176
2018-05-02,2018,May,2017-2018,1,,2,9.275,8.978,8.97386631944445,8.68,9.275
2018-05-03,2018,May,2017-2018,1,,2,9.571,9.077,9.12724305555556,8.978,9.571
2018-05-04,2018,May,2017-2018,1,,2,9.768,9.373,9.390109375,9.077,9.768
2018-05-05,2018,May,2017-2018,1,,2,9.965,9.65675,9.71313715277777,9.373,10.161
2018-05-06,2018,May,2017-2018,1,,2,9.669,9.58325,9.67838194444444,9.176,10.259
2018-05-07,2018,May,2017-2018,1,,2,10.161,9.9525,9.87785416666667,9.176,10.455
2018-05-08,2018,May,2017-2018,1,,2,9.472,10.24675,10.0817170138889,9.275,10.748
2018-05-09,2018,May,2017-2018,1,,2,9.866,10.014,10.02478125,9.373,10.651
2018-05-10,2018,May,2017-2018,1,,2,10.944,10.5285,10.6500868055556,9.866,11.431
2018-05-11,2018,May,2017-2018,1,,2,10.455,10.651,10.6573003472222,9.669,11.236
2018-05-12,2018,May,2017-2018,1,,2,10.063,9.940125,9.9171875,9.275,10.748
2018-05-13,2018,May,2017-2018,1,,2,9.866,9.755625,9.76384895833333,9.275,10.357
2018-05-14,2018,May,2017-2018,1,,2,10.259,9.965,10.0706371527778,9.373,11.041
2018-05-15,2018,May,2017-2018,1,,2,9.866,9.903,9.92146701388889,9.571,10.748
2018-05-16,2018,May,2017-2018,1,,2,9.768,9.866,9.80818402777778,9.275,10.161
2018-05-17,2018,May,2017-2018,1,,2,9.669,9.62,9.62287326388889,9.373,9.866
2018-05-18,2018,May,2017-2018,1,,2,9.965,9.571,9.60982638888889,9.176,9.965
2018-05-19,2018,May,2017-2018,1,,2,10.063,9.7185,9.68064236111111,9.275,10.063
2018-05-20,2018,May,2017-2018,1,,2,11.236,10.05075,10.0813940972222,9.373,11.236
2018-05-21,2018,May,2017-2018,1,,2,10.846,10.858375,10.9656006944444,9.669,12.207
2018-05-22,2018,May,2017-2018,1,,2,11.041,11.163125,11.1960295138889,9.866,11.916
2018-05-23,2018,May,2017-2018,1,,2,10.063,10.74825,10.7172118055556,9.768,11.722
2018-05-24,2018,May,2017-2018,1,,2,9.768,10.564875,10.5488732638889,9.571,12.207
2018-05-25,2018,May,2017-2018,1,,2,10.357,9.866,10.1610815972222,9.373,11.528
2018-05-26,2018,May,2017-2018,1,,2,10.748,10.651,10.6656892361111,9.669,11.334
2018-05-27,2018,May,2017-2018,1,,2,10.748,10.76025,10.7679444444444,10.259,11.139
2018-05-28,2018,May,2017-2018,1,,2,11.139,10.76025,10.8655086805556,10.455,11.334
2018-05-29,2018,May,2017-2018,1,,2,11.139,10.80925,10.8174791666667,10.357,11.139
2018-05-30,2018,May,2017-2018,1,,2,10.651,10.687375,10.6785902777778,10.161,11.139
2018-05-31,2018,May,2017-2018,1,,2,10.455,10.3815,10.4294027777778,10.161,11.041
2018-06-01,2018,Jun,2017-2018,1,,2,11.431,10.455,10.5277291666667,10.063,11.431
2018-06-02,2018,Jun,2017-2018,1,,2,11.625,11.236,11.2031215277778,10.553,11.722
2018-06-03,2018,Jun,2017-2018,1,,2,11.528,11.139,11.1379461805556,10.357,11.625
2018-06-04,2018,Jun,2017-2018,1,,2,11.431,11.260625,11.2484045138889,10.357,12.013
2018-06-05,2018,Jun,2017-2018,1,,2,11.236,11.21175,11.2165538194444,10.651,11.722
2018-06-06,2018,Jun,2017-2018,1,,2,11.041,11.334,11.3129288194444,10.944,11.528
2018-06-07,2018,Jun,2017-2018,1,,2,11.236,11.334,11.3115920138889,11.041,11.528
2018-06-08,2018,Jun,2017-2018,1,,2,11.431,11.334,11.3549670138889,11.139,11.528
2018-06-09,2018,Jun,2017-2018,1,,2,11.139,11.29725,11.3778125,11.041,11.819
2018-06-10,2018,Jun,2017-2018,1,,2,11.139,11.334,11.3720138888889,10.944,12.11
2018-06-11,2018,Jun,2017-2018,1,,2,11.139,11.334,11.354875,10.748,12.11
2018-06-12,2018,Jun,2017-2018,1,,2,11.528,11.334,11.3474079861111,10.748,12.11
2018-06-13,2018,Jun,2017-2018,1,,2,11.819,11.709875,11.6580572916667,11.041,12.013
2018-06-14,2018,Jun,2017-2018,1,,2,11.625,11.625,11.60290625,10.944,12.207
2018-06-15,2018,Jun,2017-2018,1,,2,11.625,11.625,11.5998888888889,10.944,12.11
2018-06-16,2018,Jun,2017-2018,1,,2,11.041,11.236,11.2437986111111,10.651,11.916
2018-06-17,2018,Jun,2017-2018,1,,2,11.236,11.211625,11.1538142361111,10.651,11.722
2018-06-18,2018,Jun,2017-2018,1,,2,11.819,11.346125,11.371203125,10.748,12.787
2018-06-19,2018,Jun,2017-2018,1,,2,12.304,11.916,11.8475052083333,10.944,12.787
2018-06-20,2018,Jun,2017-2018,1,,2,10.846,12.340375,12.3578576388889,10.846,13.846
2018-06-21,2018,Jun,2017-2018,1,,2,11.625,12.303625,12.1241475694444,10.553,13.173
2018-06-22,2018,Jun,2017-2018,1,,2,11.139,12.23125,12.2114340277778,10.846,13.942
2018-06-23,2018,Jun,2017-2018,1,,2,11.722,11.467375,11.5688142361111,10.259,12.69
2018-06-24,2018,Jun,2017-2018,1,,2,11.041,11.89175,12.041140625,10.259,14.038
2018-06-25,2018,Jun,2017-2018,1,,2,12.11,12.03725,12.1510607638889,10.357,13.654
2018-06-26,2018,Jun,2017-2018,1,,2,11.236,11.831125,11.8829479166667,10.846,12.594
2018-06-27,2018,Jun,2017-2018,1,,2,11.625,11.431,11.4204427083333,10.651,12.013
2018-06-28,2018,Jun,2017-2018,1,,2,11.916,11.285125,11.3205225694444,10.553,12.11
2018-06-29,2018,Jun,2017-2018,1,,2,13.269,12.484875,12.4574149305556,11.431,13.558
2018-06-30,2018,Jun,2017-2018,1,,2,13.558,12.304,12.498609375,10.846,13.558
2018-07-01,2018,Jul,2017-2018,1,,2,13.173,12.1585,12.2334739583333,11.236,13.4615
2018-07-02,2018,Jul,2017-2018,1,,2,11.819,11.782625,11.7583229166667,10.748,13.269
2018-07-03,2018,Jul,2017-2018,1,,2,11.625,11.236,11.1493645833333,10.357,12.11
2018-07-04,2018,Jul,2017-2018,1,,2,11.819,11.151125,11.17553125,10.259,12.304
2018-07-05,2018,Jul,2017-2018,1,,2,11.722,11.722,11.888703125,10.944,13.269
2018-07-06,2018,Jul,2017-2018,1,,2,11.041,12.194875,12.1734045138889,10.944,13.846
2018-07-07,2018,Jul,2017-2018,1,,2,11.334,12.27975,12.4511649305556,11.041,14.325
2018-07-08,2018,Jul,2017-2018,1,,2,10.651,12.31575,12.8286510416667,10.455,15.569
2018-07-09,2018,Jul,2017-2018,1,,2,10.553,12.097875,11.9674479166667,10.455,14.134
2018-07-10,2018,Jul,2017-2018,1,,2,11.139,11.79475,11.79421875,10.259,13.269
2018-07-11,2018,Jul,2017-2018,1,,2,11.431,11.928125,11.7560416666667,10.161,13.654
2018-07-12,2018,Jul,2017-2018,1,,2,10.846,11.406375,11.4390364583333,10.455,12.883
2018-07-13,2018,Jul,2017-2018,1,,2,10.846,10.80925,10.8384166666667,10.161,11.625
2018-07-14,2018,Jul,2017-2018,1,,2,11.139,10.553,10.5066440972222,9.965,11.139
2018-07-15,2018,Jul,2017-2018,1,,2,11.722,10.77275,10.9000711805556,10.161,12.11
2018-07-16,2018,Jul,2017-2018,1,,2,10.944,10.90725,10.9560243055556,10.063,11.722
2018-07-17,2018,Jul,2017-2018,1,,2,10.748,10.797,10.7687430555556,10.063,11.236
2018-07-18,2018,Jul,2017-2018,1,,2,11.041,10.944,10.9762482638889,9.965,12.013
2018-07-19,2018,Jul,2017-2018,1,,2,9.768,11.077625,10.9349045138889,9.768,11.819
2018-07-20,2018,Jul,2017-2018,1,,2,10.259,10.735875,10.6446822916667,9.866,11.334
2018-07-21,2018,Jul,2017-2018,1,,2,10.063,10.44275,10.5343888888889,9.866,11.334
2018-07-22,2018,Jul,2017-2018,1,,2,10.063,10.663125,10.6984236111111,9.965,11.528
2018-07-23,2018,Jul,2017-2018,1,,2,10.161,10.748,10.6533923611111,9.965,11.431
2018-07-24,2018,Jul,2017-2018,1,,2,10.846,10.553,10.628546875,10.063,11.625
2018-07-25,2018,Jul,2017-2018,1,,2,10.455,10.455,10.5124565972222,9.866,11.139
2018-07-26,2018,Jul,2017-2018,1,,2,10.455,10.455,10.3934236111111,9.669,11.041
2018-07-27,2018,Jul,2017-2018,1,,2,12.207,10.36925,10.6253541666667,9.571,12.594
2018-07-28,2018,Jul,2017-2018,1,,2,12.497,10.956125,11.0466284722222,9.768,12.594
2018-07-29,2018,Jul,2017-2018,1,,2,12.98,11.17525,11.2190642361111,9.669,12.98
2018-07-30,2018,Jul,2017-2018,1,,2,11.819,11.285,11.1861822916667,9.669,12.98
2018-07-31,2018,Jul,2017-2018,1,,2,13.75,11.273,11.2652447916667,9.768,13.75
2018-08-01,2018,Aug,2017-2018,1,,2,13.173,12.18275,12.1636336805556,9.965,13.846
2018-08-02,2018,Aug,2017-2018,1,,2,12.207,11.685625,11.8070590277778,10.161,13.846
2018-08-03,2018,Aug,2017-2018,1,,2,12.497,12.03725,12.0346979166667,10.455,13.461
2018-08-04,2018,Aug,2017-2018,1,,2,12.013,13.293,13.1667430555556,11.041,14.996
2018-08-05,2018,Aug,2017-2018,1,,2,11.431,13.112375,12.8621493055556,11.236,14.23
2018-08-06,2018,Aug,2017-2018,1,,2,11.819,12.30375,12.2005625,11.041,13.461
2018-08-07,2018,Aug,2017-2018,1,,2,11.334,11.831125,11.9767795138889,10.748,13.173
2018-08-08,2018,Aug,2017-2018,1,,2,10.846,11.29725,11.3713958333333,9.866,12.497
2018-08-09,2018,Aug,2017-2018,1,,2,10.944,11.236,11.2948576388889,10.259,12.207
2018-08-10,2018,Aug,2017-2018,1,,2,11.625,11.455,11.496171875,10.455,12.401
2018-08-11,2018,Aug,2017-2018,1,,2,11.139,10.663125,10.6655173611111,9.965,11.625
2018-08-12,2018,Aug,2017-2018,1,,2,12.11,11.21175,11.2184322916667,10.455,12.11
2018-08-13,2018,Aug,2017-2018,1,,2,11.431,11.236125,11.2476371527778,10.455,12.11
2018-08-14,2018,Aug,2017-2018,1,,2,11.431,10.882625,10.9576041666667,10.357,11.722
2018-08-15,2018,Aug,2017-2018,1,,2,10.846,10.797,10.8210920138889,10.063,11.431
2018-08-16,2018,Aug,2017-2018,1,,2,11.041,10.602,10.634515625,10.063,11.334
2018-08-17,2018,Aug,2017-2018,1,,2,10.357,10.797,10.8298888888889,10.161,11.431
2018-08-18,2018,Aug,2017-2018,1,,2,11.041,11.139,11.2460972222222,10.259,12.497
2018-08-19,2018,Aug,2017-2018,1,,2,10.259,10.980375,10.8594201388889,9.768,11.916
2018-08-20,2018,Aug,2017-2018,1,,2,10.748,11.151125,11.1236024305556,9.965,12.207
2018-08-21,2018,Aug,2017-2018,1,,2,10.259,12.2555,11.8289670138889,10.259,13.076
2018-08-22,2018,Aug,2017-2018,1,,2,10.259,11.0775,11.1652152777778,9.965,12.787
2018-08-23,2018,Aug,2017-2018,1,,2,9.768,10.553,10.6378524305556,9.768,12.207
2018-08-24,2018,Aug,2017-2018,1,,2,10.455,10.21,10.2905711805556,9.571,11.236
2018-08-25,2018,Aug,2017-2018,1,,2,12.207,11.004625,11.1898472222222,9.768,13.558
2018-08-26,2018,Aug,2017-2018,1,,2,12.787,11.1875,11.5439513888889,9.965,13.365
2018-08-27,2018,Aug,2017-2018,1,,2,10.161,10.46725,10.5239201388889,9.571,12.7385
2018-08-28,2018,Aug,2017-2018,1,,2,10.944,10.259,10.2463489583333,9.472,10.944
2018-08-29,2018,Aug,2017-2018,1,,2,11.528,10.614125,10.7530763888889,9.768,11.722
2018-08-30,2018,Aug,2017-2018,1,,2,11.722,10.638375,10.6685659722222,9.768,11.722
2018-08-31,2018,Aug,2017-2018,1,,2,13.173,11.077625,11.0752795138889,9.866,13.173
2018-09-01,2018,Sep,2017-2018,1,,2,12.013,11.734125,11.8815138888889,9.669,13.461
2018-09-02,2018,Sep,2017-2018,1,,2,12.594,12.0615,12.0473871527778,10.651,13.076
2018-09-03,2018,Sep,2017-2018,1,,2,10.259,12.521375,12.4455260416667,10.063,13.75
2018-09-04,2018,Sep,2017-2018,1,,2,10.651,11.285,11.3317430555556,10.063,12.207
2018-09-05,2018,Sep,2017-2018,1,,2,10.651,11.28525,11.2884444444444,10.161,12.401
2018-09-06,2018,Sep,2017-2018,1,,2,10.846,11.418875,11.5962447916667,10.455,13.461
2018-09-07,2018,Sep,2017-2018,1,,2,12.497,12.37675,12.3750989583333,10.651,13.461
2018-09-08,2018,Sep,2017-2018,1,,2,12.883,12.98,12.85165625,11.916,13.269
2018-09-09,2018,Sep,2017-2018,1,,2,13.269,12.533375,12.5948159722222,11.528,13.269
2018-09-10,2018,Sep,2017-2018,1,,2,12.883,12.847,12.8274965277778,12.401,13.365
2018-09-11,2018,Sep,2017-2018,1,,2,12.594,12.594,12.6110572916667,12.304,12.883
2018-09-12,2018,Sep,2017-2018,1,,2,12.207,12.291875,12.2849496527778,11.916,12.594
2018-09-13,2018,Sep,2017-2018,1,,2,11.916,12.013,11.9737621527778,11.528,12.207
2018-09-14,2018,Sep,2017-2018,1,,2,11.819,11.722,11.7241892361111,11.334,12.11
2018-09-15,2018,Sep,2017-2018,1,,2,12.304,11.84325,11.8639635416667,11.528,12.304
2018-09-16,2018,Sep,2017-2018,1,,2,11.722,11.819,11.7660729166667,11.236,12.304
2018-09-17,2018,Sep,2017-2018,1,,2,11.625,11.7705,11.7100225694444,11.236,12.11
2018-09-18,2018,Sep,2017-2018,1,,2,12.207,12.013,11.9729201388889,11.6735,12.207
2018-09-19,2018,Sep,2017-2018,1,,2,11.625,12.207,12.1479409722222,11.431,12.594
2018-09-20,2018,Sep,2017-2018,1,,2,11.139,11.69775,11.62965625,11.041,12.11
2018-09-21,2018,Sep,2017-2018,1,,2,10.846,11.285,11.292015625,10.846,11.625
2018-09-22,2018,Sep,2017-2018,1,,2,10.748,10.919375,10.8868645833333,10.455,11.236
2018-09-23,2018,Sep,2017-2018,1,,2,11.236,10.748,10.8591111111111,10.357,11.625
2018-09-24,2018,Sep,2017-2018,1,,2,10.944,11.346,11.3790625,10.455,12.304
2018-09-25,2018,Sep,2017-2018,1,,2,10.944,10.711625,10.7582916666667,10.161,11.431
2018-09-26,2018,Sep,2017-2018,1,,2,10.748,10.58975,10.6061458333333,10.063,10.944
2018-09-27,2018,Sep,2017-2018,1,,2,10.651,10.6265,10.6078975694444,10.161,10.944
2018-09-28,2018,Sep,2017-2018,1,,2,10.357,10.39375,10.3881354166667,10.063,10.651
2018-09-29,2018,Sep,2017-2018,1,,2,10.553,10.455,10.4655208333333,10.259,10.748
2018-09-30,2018,Sep,2017-2018,1,,2,10.553,10.553,10.5597847222222,10.357,10.846
2018-10-01,2018,Oct,2018-2019,1,,2,10.651,10.651,10.7148368055556,10.357,11.431
2018-10-02,2018,Oct,2018-2019,1,,2,10.063,10.455,10.5432361111111,10.063,11.334
2018-10-03,2018,Oct,2018-2019,1,,2,10.259,10.063,10.0373680555556,9.866,10.259
2018-10-04,2018,Oct,2018-2019,1,,2,10.455,10.406,10.432875,10.259,10.748
2018-10-05,2018,Oct,2018-2019,1,,2,10.455,10.455,10.5195694444444,10.357,10.748
2018-10-06,2018,Oct,2018-2019,1,,2,10.161,10.259,10.2840104166667,10.161,10.406
2018-10-07,2018,Oct,2018-2019,1,,2,10.259,10.2345,10.2322881944444,10.161,10.357
2018-10-08,2018,Oct,2018-2019,1,,2,10.161,10.161,10.1788645833333,10.063,10.259
2018-10-09,2018,Oct,2018-2019,1,,2,9.866,9.866,9.89953298611111,9.768,10.161
2018-10-10,2018,Oct,2018-2019,1,,2,9.768,9.755625,9.71871875,9.571,9.965
2018-10-11,2018,Oct,2018-2019,1,,2,9.866,9.768,9.79089236111111,9.472,10.063
2018-10-12,2018,Oct,2018-2019,1,,2,9.965,9.952625,9.94327256944444,9.768,10.259
2018-10-13,2018,Oct,2018-2019,1,,2,9.768,9.866,9.86593229166667,9.768,10.063
2018-10-14,2018,Oct,2018-2019,1,,2,9.768,9.866,9.89209722222222,9.669,10.259
2018-10-15,2018,Oct,2018-2019,1,,2,9.965,9.97725,10.0366163194444,9.768,10.357
2018-10-16,2018,Oct,2018-2019,1,,2,9.965,10.00175,10.0840972222222,9.965,10.455
2018-10-17,2018,Oct,2018-2019,1,,2,10.063,10.063,10.1553854166667,9.965,10.553
2018-10-18,2018,Oct,2018-2019,1,,2,10.063,10.259,10.2937083333333,10.063,10.553
2018-10-19,2018,Oct,2018-2019,1,,2,10.161,10.161,10.1860104166667,9.965,10.455
2018-10-20,2018,Oct,2018-2019,1,,2,10.161,10.357,10.3066388888889,10.063,10.455
2018-10-21,2018,Oct,2018-2019,1,,2,9.965,9.965,9.96034027777778,9.768,10.161
2018-10-22,2018,Oct,2018-2019,1,"MV:19 of 24 missing:1 of 24 flagged",3,,9.866,9.84159732037691,9.768,9.965
2018-10-23,2018,Oct,2018-2019,1,,9,,,,,
2018-10-24,2018,Oct,2018-2019,1,,9,,,,,
2018-10-25,2018,Oct,2018-2019,1,,9,,,,,
2018-10-26,2018,Oct,2018-2019,1,,9,,,,,
2018-10-27,2018,Oct,2018-2019,1,,9,,,,,
2018-10-28,2018,Oct,2018-2019,1,,9,,,,,
2018-10-29,2018,Oct,2018-2019,1,,9,,,,,
2018-10-30,2018,Oct,2018-2019,1,,9,,,,,
2018-10-31,2018,Oct,2018-2019,1,,9,,,,,
2018-11-01,2018,Nov,2018-2019,1,,9,,,,,
2018-11-02,2018,Nov,2018-2019,1,,9,,,,,
2018-11-03,2018,Nov,2018-2019,1,,9,,,,,
2018-11-04,2018,Nov,2018-2019,1,,9,,,,,
2018-11-05,2018,Nov,2018-2019,1,,9,,,,,
2018-11-06,2018,Nov,2018-2019,1,,9,,,,,
2018-11-07,2018,Nov,2018-2019,1,,9,,,,,
2018-11-08,2018,Nov,2018-2019,1,,9,,,,,
2018-11-09,2018,Nov,2018-2019,1,,9,,,,,
2018-11-10,2018,Nov,2018-2019,1,,9,,,,,
2018-11-11,2018,Nov,2018-2019,1,,9,,,,,
2018-11-12,2018,Nov,2018-2019,1,,9,,,,,
2018-11-13,2018,Nov,2018-2019,1,,9,,,,,
2018-11-14,2018,Nov,2018-2019,1,,9,,,,,
2018-11-15,2018,Nov,2018-2019,1,,9,,,,,
2018-11-16,2018,Nov,2018-2019,1,,9,,,,,
2018-11-17,2018,Nov,2018-2019,1,,9,,,,,
2018-11-18,2018,Nov,2018-2019,1,,9,,,,,
2018-11-19,2018,Nov,2018-2019,1,,9,,,,,
2018-11-20,2018,Nov,2018-2019,1,,9,,,,,
2018-11-21,2018,Nov,2018-2019,1,,9,,,,,
2018-11-22,2018,Nov,2018-2019,1,,9,,,,,
2018-11-23,2018,Nov,2018-2019,1,,9,,,,,
2018-11-24,2018,Nov,2018-2019,1,,9,,,,,
2018-11-25,2018,Nov,2018-2019,1,,9,,,,,
2018-11-26,2018,Nov,2018-2019,1,,9,,,,,
2018-11-27,2018,Nov,2018-2019,1,,9,,,,,
2018-11-28,2018,Nov,2018-2019,1,,9,,,,,
2018-11-29,2018,Nov,2018-2019,1,,9,,,,,
2018-11-30,2018,Nov,2018-2019,1,,9,,,,,
2018-12-01,2018,Dec,2018-2019,1,,9,,,,,
2018-12-02,2018,Dec,2018-2019,1,,9,,,,,
2018-12-03,2018,Dec,2018-2019,1,,9,,,,,
2018-12-04,2018,Dec,2018-2019,1,,9,,,,,
2018-12-05,2018,Dec,2018-2019,1,,9,,,,,
2018-12-06,2018,Dec,2018-2019,1,,9,,,,,
2018-12-07,2018,Dec,2018-2019,1,,9,,,,,
2018-12-08,2018,Dec,2018-2019,1,,9,,,,,
2018-12-09,2018,Dec,2018-2019,1,,9,,,,,
2018-12-10,2018,Dec,2018-2019,1,,9,,,,,
2018-12-11,2018,Dec,2018-2019,1,,9,,,,,
2018-12-12,2018,Dec,2018-2019,1,,9,,,,,
2018-12-13,2018,Dec,2018-2019,1,,9,,,,,
2018-12-14,2018,Dec,2018-2019,1,,9,,,,,
2018-12-15,2018,Dec,2018-2019,1,,9,,,,,
2018-12-16,2018,Dec,2018-2019,1,,9,,,,,
2018-12-17,2018,Dec,2018-2019,1,,9,,,,,
2018-12-18,2018,Dec,2018-2019,1,,9,,,,,
2018-12-19,2018,Dec,2018-2019,1,,9,,,,,
2018-12-20,2018,Dec,2018-2019,1,,9,,,,,
2018-12-21,2018,Dec,2018-2019,1,,9,,,,,
2018-12-22,2018,Dec,2018-2019,1,,9,,,,,
2018-12-23,2018,Dec,2018-2019,1,,9,,,,,
2018-12-24,2018,Dec,2018-2019,1,,9,,,,,
2018-12-25,2018,Dec,2018-2019,1,,9,,,,,
2018-12-26,2018,Dec,2018-2019,1,,9,,,,,
2018-12-27,2018,Dec,2018-2019,1,,9,,,,,
2018-12-28,2018,Dec,2018-2019,1,,9,,,,,
2018-12-29,2018,Dec,2018-2019,1,,9,,,,,
2018-12-30,2018,Dec,2018-2019,1,,9,,,,,
2018-12-31,2018,Dec,2018-2019,1,,9,,,,,
2019-01-01,2019,Jan,2018-2019,1,,9,,,,,
2019-01-02,2019,Jan,2018-2019,1,,9,,,,,
2019-01-03,2019,Jan,2018-2019,1,,9,,,,,
2019-01-04,2019,Jan,2018-2019,1,,9,,,,,
2019-01-05,2019,Jan,2018-2019,1,,9,,,,,
2019-01-06,2019,Jan,2018-2019,1,,9,,,,,
2019-01-07,2019,Jan,2018-2019,1,,9,,,,,
2019-01-08,2019,Jan,2018-2019,1,,9,,,,,
2019-01-09,2019,Jan,2018-2019,1,,9,,,,,
2019-01-10,2019,Jan,2018-2019,1,,9,,,,,
2019-01-11,2019,Jan,2018-2019,1,,9,,,,,
2019-01-12,2019,Jan,2018-2019,1,,9,,,,,
2019-01-13,2019,Jan,2018-2019,1,,9,,,,,
2019-01-14,2019,Jan,2018-2019,1,,9,,,,,
2019-01-15,2019,Jan,2018-2019,1,,9,,,,,
2019-01-16,2019,Jan,2018-2019,1,,9,,,,,
2019-01-17,2019,Jan,2018-2019,1,,9,,,,,
2019-01-18,2019,Jan,2018-2019,1,,9,,,,,
2019-01-19,2019,Jan,2018-2019,1,,9,,,,,
2019-01-20,2019,Jan,2018-2019,1,,9,,,,,
2019-01-21,2019,Jan,2018-2019,1,,9,,,,,
2019-01-22,2019,Jan,2018-2019,1,,9,,,,,
2019-01-23,2019,Jan,2018-2019,1,,9,,,,,
2019-01-24,2019,Jan,2018-2019,1,,9,,,,,
2019-01-25,2019,Jan,2018-2019,1,,9,,,,,
2019-01-26,2019,Jan,2018-2019,1,,9,,,,,
2019-01-27,2019,Jan,2018-2019,1,,9,,,,,
2019-01-28,2019,Jan,2018-2019,1,,9,,,,,
2019-01-29,2019,Jan,2018-2019,1,,9,,,,,
2019-01-30,2019,Jan,2018-2019,1,,9,,,,,
2019-01-31,2019,Jan,2018-2019,1,,9,,,,,
2019-02-01,2019,Feb,2018-2019,1,,9,,,,,
2019-02-02,2019,Feb,2018-2019,1,,9,,,,,
2019-02-03,2019,Feb,2018-2019,1,,9,,,,,
2019-02-04,2019,Feb,2018-2019,1,,9,,,,,
2019-02-05,2019,Feb,2018-2019,1,,9,,,,,
2019-02-06,2019,Feb,2018-2019,1,,9,,,,,
2019-02-07,2019,Feb,2018-2019,1,,9,,,,,
2019-02-08,2019,Feb,2018-2019,1,,9,,,,,
2019-02-09,2019,Feb,2018-2019,1,,9,,,,,
2019-02-10,2019,Feb,2018-2019,1,,9,,,,,
2019-02-11,2019,Feb,2018-2019,1,,9,,,,,
2019-02-12,2019,Feb,2018-2019,1,,9,,,,,
2019-02-13,2019,Feb,2018-2019,1,,9,,,,,
2019-02-14,2019,Feb,2018-2019,1,,9,,,,,
2019-02-15,2019,Feb,2018-2019,1,,9,,,,,
2019-02-16,2019,Feb,2018-2019,1,,9,,,,,
2019-02-17,2019,Feb,2018-2019,1,,9,,,,,
2019-02-18,2019,Feb,2018-2019,1,,9,,,,,
2019-02-19,2019,Feb,2018-2019,1,,9,,,,,
2019-02-20,2019,Feb,2018-2019,1,,9,,,,,
2019-02-21,2019,Feb,2018-2019,1,,9,,,,,
2019-02-22,2019,Feb,2018-2019,1,,9,,,,,
2019-02-23,2019,Feb,2018-2019,1,,9,,,,,
2019-02-24,2019,Feb,2018-2019,1,,9,,,,,
2019-02-25,2019,Feb,2018-2019,1,,9,,,,,
2019-02-26,2019,Feb,2018-2019,1,,9,,,,,
2019-02-27,2019,Feb,2018-2019,1,,9,,,,,
2019-02-28,2019,Feb,2018-2019,1,,9,,,,,
2019-03-01,2019,Mar,2018-2019,1,,9,,,,,
2019-03-02,2019,Mar,2018-2019,1,,9,,,,,
2019-03-03,2019,Mar,2018-2019,1,,9,,,,,
2019-03-04,2019,Mar,2018-2019,1,,9,,,,,
2019-03-05,2019,Mar,2018-2019,1,,9,,,,,
2019-03-06,2019,Mar,2018-2019,1,,9,,,,,
2019-03-07,2019,Mar,2018-2019,1,,9,,,,,
2019-03-08,2019,Mar,2018-2019,1,,9,,,,,
2019-03-09,2019,Mar,2018-2019,1,,9,,,,,
2019-03-10,2019,Mar,2018-2019,1,,9,,,,,
2019-03-11,2019,Mar,2018-2019,1,,9,,,,,
2019-03-12,2019,Mar,2018-2019,1,,9,,,,,
2019-03-13,2019,Mar,2018-2019,1,,9,,,,,
2019-03-14,2019,Mar,2018-2019,1,,9,,,,,
2019-03-15,2019,Mar,2018-2019,1,,9,,,,,
2019-03-16,2019,Mar,2018-2019,1,,9,,,,,
2019-03-17,2019,Mar,2018-2019,1,,9,,,,,
2019-03-18,2019,Mar,2018-2019,1,,9,,,,,
2019-03-19,2019,Mar,2018-2019,1,,9,,,,,
2019-03-20,2019,Mar,2018-2019,1,,9,,,,,
